阿爸,a'ba
街道储蓄所,jie'dao'chu'xu'suo
街道广场绿地,jie'dao'guang'chang'lv'di
街道建筑,jie'dao'jian'zhu
街道交叉,jie'dao'jiao'cha
街道交通,jie'dao'jiao'tong
街道绿化,jie'dao'lv'hua
街道排水,jie'dao'pai'shui
街道照明,jie'dao'zhao'ming
街道照明单元,jie'dao'zhao'ming'dan'yuan
街道照明设备,jie'dao'zhao'ming'she'bei
街道照明系统,jie'dao'zhao'ming'xi'tong
捷登,jie'deng
接地,jie'di
接地板,jie'di'ban
接地棒,jie'di'bang
接地棒接地线,jie'di'bang'jie'di'xian
接地保护,jie'di'bao'hu
接地保护装置,jie'di'bao'hu'zhuang'zhi
接地扁铁,jie'di'bian'tie
接地槽,jie'di'cao
接地刀闸,jie'di'dao'zha
接地电极,jie'di'dian'ji
接地电路,jie'di'dian'lu
接地电阻,jie'di'dian'zu
接地干线,jie'di'gan'xian
接地故障,jie'di'gu'zhang
接地极,jie'di'ji
接地开关,jie'di'kai'guan
接地螺栓,jie'di'luo'shuan
接地铝排,jie'di'lv'pai
接地母线,jie'di'mu'xian
接地母线敷设,jie'di'mu'xian'fu'she
接地平面图,jie'di'ping'mian'tu
接地式插头,jie'di'shi'cha'tou
接地铜排,jie'di'tong'pai
接地外露,jie'di'wai'lu
接地网,jie'di'wang
接地系统,jie'di'xi'tong
接地线,jie'di'xian
接地线板,jie'di'xian'ban
接地引下线,jie'di'yin'xia'xian
接地引下线被盗,jie'di'yin'xia'xian'bei'dao
接地圆钢,jie'di'yuan'gang
接地闸刀,jie'di'zha'dao
接地装置,jie'di'zhuang'zhi
节点,jie'dian
结点法,jie'dian'fa
节点核心区,jie'dian'he'xin'qu
节点荷载,jie'dian'he'zai
节点力,jie'dian'li
节点详图,jie'dian'xiang'tu
节点域,jie'dian'yu
揭顶盖,jie'ding'gai
解冻,jie'dong
截断,jie'duan
阶段曝气,jie'duan'bao'qi
截断器,jie'duan'qi
借额,jie'e
接法兰,jie'fa'lan
街坊,jie'fang
借方结余,jie'fang'jie'yu
解放剧院,jie'fang'ju'yuan
街坊绿地,jie'fang'lv'di
接缝高低偏差,jie'feng'gao'di'pian'cha
接缝灌浆,jie'feng'guan'jiang
接缝环,jie'feng'huan
接缝灰浆,jie'feng'hui'jiang
接缝料,jie'feng'liao
接缝平直,jie'feng'ping'zhi
姐夫,jie'fu
揭盖板,jie'gai'ban
接杆,jie'gan
结垢,jie'gou
结构,jie'gou
街沟,jie'gou
结构部件,jie'gou'bu'jian
结构布置,jie'gou'bu'zhi
结构层,jie'gou'ceng
结构传导进热量,jie'gou'chuan'dao'jin're'liang
结构顶棚嵌板,jie'gou'ding'peng'qian'ban
结构钢材,jie'gou'gang'cai
结构工程师,jie'gou'gong'cheng'shi
结构工程学,jie'gou'gong'cheng'xue
结构规划,jie'gou'gui'hua
结构交底,jie'gou'jiao'di
结构宽,jie'gou'kuan
结构木料接长,jie'gou'mu'liao'jie'chang
结构能控性,jie'gou'neng'kong'xing
结构平面,jie'gou'ping'mian
结构强度,jie'gou'qiang'du
结构设计,jie'gou'she'ji
结构设计规范,jie'gou'she'ji'gui'fan
结构设计图,jie'gou'she'ji'tu
结构设计语言,jie'gou'she'ji'yu'yan
结构型,jie'gou'xing
结构形式,jie'gou'xing'shi
结构验收,jie'gou'yan'shou
结构因数,jie'gou'yin'shu
结构用钢材装配,jie'gou'yong'gang'cai'zhuang'pei
结构找坡,jie'gou'zhao'po
结构支座,jie'gou'zhi'zuo
结构重要性系数,jie'gou'zhong'yao'xing'xi'shu
结构主义,jie'gou'zhu'yi
解构主义,jie'gou'zhu'yi
接骨木,jie'gu'mu
截管,jie'guan
截光角,jie'guang'jiao
结合,jie'he
结核病疗养院,jie'he'bing'liao'yang'yuan
结核病院,jie'he'bing'yuan
结合层,jie'he'ceng
接合角钢,jie'he'jiao'gang
结合料,jie'he'liao
接合面,jie'he'mian
结合通气管,jie'he'tong'qi'guan
结合油,jie'he'you
接合柱,jie'he'zhu
截洪沟,jie'hong'gou
接户井,jie'hu'jing
节汇,jie'hui
节汇成本,jie'hui'cheng'ben
阶级踏步,jie'ji'ta'bu
接件,jie'jian
截角,jie'jiao
接近开关,jie'jin'kai'guan
借景,jie'jing
街景,jie'jing
结晶材料,jie'jing'cai'liao
洁净车间,jie'jing'che'jian
洁净区,jie'jing'qu
洁净室,jie'jing'shi
洁净走廊,jie'jing'zou'lang
截锯,jie'ju
洁具,jie'ju
解决方案,jie'jue'fang'an
结壳,jie'ke
接壳型铠热装电偶,jie'ke'xing'kai're'zhuang'dian'ou
截口,jie'kou
接口坞,jie'kou'wu
接口坞砂浆,jie'kou'wu'sha'jiang
借款股,jie'kuan'gu
解捆,jie'kun
洁兰,jie'lan
洁兰特,jie'lan'te
截棱锥,jie'leng'zhui
截璃,jie'li
节理裂隙,jie'li'lie'xi
皆量以为人,jie'liang'yi'wei'ren
截料,jie'liao
接料,jie'liao
接料平台,jie'liao'ping'tai
截流倍数,jie'liu'bei'shu
截流工程,jie'liu'gong'cheng
截流件,jie'liu'jian
截留井,jie'liu'jing
截流戗堤,jie'liu'qiang'di
截流体,jie'liu'ti
截流体拆除,jie'liu'ti'chai'chu
截流体填筑,jie'liu'ti'tian'zhu
结论,jie'lun
截面,jie'mian
界面,jie'mian
界面剂砂浆,jie'mian'ji'sha'jiang
界面联系,jie'mian'lian'xi
截面面积,jie'mian'mian'ji
界面式,jie'mian'shi
界面式空隙水压计,jie'mian'shi'kong'xi'shui'ya'ji
界面式土压计,jie'mian'shi'tu'ya'ji
截面图,jie'mian'tu
截面瓦,jie'mian'wa
截面系数,jie'mian'xi'shu
截面线,jie'mian'xian
截面一次矩,jie'mian'yi'ci'ju
截面重心,jie'mian'zhong'xin
节能,jie'neng
节能灯,jie'neng'deng
节能设计,jie'neng'she'ji
节能座,jie'neng'zuo
节能座灯头,jie'neng'zuo'deng'tou
揭牌,jie'pai
揭牌仪式,jie'pai'yi'shi
结皮,jie'pi
结皮海绵,jie'pi'hai'mian
结皮海绵橡胶板,jie'pi'hai'mian'xiang'jiao'ban
接坡道,jie'po'dao
解剖室,jie'pou'shi
解剖台,jie'pou'tai
接钳,jie'qian
揭去,jie'qu
揭去顶盖,jie'qu'ding'gai
借入人,jie'ru'ren
接闪器,jie'shan'qi
截渗,jie'shen
截渗工程,jie'shen'gong'cheng
截渗墙,jie'shen'qiang
接收焦散,jie'shou'jiao'san
接收坑,jie'shou'keng
接收坑支撑安装,jie'shou'keng'zhi'cheng'an'zhuang
接收坑支撑拆除,jie'shou'keng'zhi'cheng'chai'chu
接收牢房,jie'shou'lao'fang
接收器狭缝,jie'shou'qi'xia'feng
接收容限,jie'shou'rong'xian
接收天线,jie'shou'tian'xian
借书处,jie'shu'chu
截水,jie'shui
接水,jie'shui
截水槽,jie'shui'cao
截水沟,jie'shui'gou
接水盘,jie'shui'pan
接水器,jie'shui'qi
节水器具,jie'shui'qi'ju
截水墙,jie'shui'qiang
结算,jie'suan
接榫,jie'sun
解锁,jie'suo
阶梯步级,jie'ti'bu'ji
阶梯教室,jie'ti'jiao'shi
解体消能设施,jie'ti'xiao'neng'she'shi
阶梯形,jie'ti'xing
阶梯形落差,jie'ti'xing'luo'cha
阶调,jie'tiao
阶调曲线,jie'tiao'qu'xian
阶条石,jie'tiao'shi
接铜,jie'tong
接通过冲,jie'tong'guo'chong
接头,jie'tou
接头端,jie'tou'duan
接头端部,jie'tou'duan'bu
接头孔,jie'tou'kong
接头螺帽,jie'tou'luo'mao
接头面积百分率,jie'tou'mian'ji'bai'fen'lv
接头三通,jie'tou'san'tong
接头套,jie'tou'tao
接头温度,jie'tou'wen'du
截头圆锥体,jie'tou'yuan'zhui'ti
借土,jie'tu
借土方,jie'tu'fang
接腿杆,jie'tui'gan
截尾,jie'wei
截尾文丘里管,jie'wei'wen'qiu'li'guan
阶稳态偏差,jie'wen'tai'pian'cha
截污,jie'wu
截污工程,jie'wu'gong'cheng
截污管道,jie'wu'guan'dao
接线,jie'xian
节线,jie'xian
接线板,jie'xian'ban
接线电感,jie'xian'dian'gan
接线电容,jie'xian'dian'rong
接线端子,jie'xian'duan'zi
接线端子板,jie'xian'duan'zi'ban
接线焊包头,jie'xian'han'bao'tou
接线盒,jie'xian'he
接线图,jie'xian'tu
接线箱,jie'xian'xiang
接线柱,jie'xian'zhu
结香,jie'xiang
街心花园,jie'xin'hua'yuan
接新建段,jie'xin'jian'duan
阶形屋顶,jie'xing'wu'ding
结型氧化锌电压敏电阻器,jie'xing'yang'hua'xin'dian'ya'min'dian'zu'qi
接压兰,jie'ya'lan
截叶榆叶梅,jie'ye'yu'ye'mei
杰英特滑板车,jie'ying'te'hua'ban'che
阶跃响应,jie'yue'xiang'ying
阶跃响应时间,jie'yue'xiang'ying'shi'jian
阶振型不平衡谐量,jie'zhen'xing'bu'ping'heng'xie'liang
截止阀,jie'zhi'fa
接支管,jie'zhi'guan
截止频率,jie'zhi'pin'lv
截止式,jie'zhi'shi
介质石灰岩,jie'zhi'shi'hui'yan
截止型,jie'zhi'xing
接柱,jie'zhu
截桩,jie'zhuang
接桩,jie'zhuang
截锥,jie'zhui
截锥磨头,jie'zhui'mo'tou
接桌,jie'zhuo
结子,jie'zi
节奏,jie'zou
杰座广场,jie'zuo'guang'chang
金佰利,jin'bai'li
金百利,jin'bai'li
紧板铁,jin'ban'tie
金邦达公司,jin'bang'da'gong'si
金宝华,jin'bao'hua
金碧辉煌,jin'bi'hui'huang
金碧米黄,jin'bi'mi'huang
金边黄杨,jin'bian'huang'yang
金边黄杨球,jin'bian'huang'yang'qiu
金边露蔸,jin'bian'lu'dou
金边麦冬,jin'bian'mai'dong
金伯莉,jin'bo'li
金彩麻,jin'cai'ma
紧茶,jin'cha
近场,jin'chang
近场源,jin'chang'yuan
近场源装置,jin'chang'yuan'zhuang'zhi
金城家园,jin'cheng'jia'yuan
金城名苑,jin'cheng'ming'yuan
金诚永信,jin'cheng'yong'xin
进出线,jin'chu'xian
晋祠,jin'ci
金达维沙华,jin'da'wei'sha'hua
近代巴洛克式园林,jin'dai'ba'luo'ke'shi'yuan'lin
锦带花,jin'dai'hua
近代环境系统,jin'dai'huan'jing'xi'tong
近代极谱法,jin'dai'ji'pu'fa
金道冠,jin'dao'guan
金地花园,jin'di'hua'yuan
金典,jin'dian
金鼎,jin'ding
金鼎北,jin'ding'bei
金鼎工业园,jin'ding'gong'ye'yuan
金鼎花园,jin'ding'hua'yuan
金鼎慧龙,jin'ding'hui'long
金鼎米黄,jin'ding'mi'huang
金鼎市场,jin'ding'shi'chang
金鼎卫生院,jin'ding'wei'sheng'yuan
金鼎医院,jin'ding'yi'yuan
金鼎中学,jin'ding'zhong'xue
进洞段,jin'dong'duan
进洞段掘进,jin'dong'duan'jue'jin
金豆开花,jin'dou'kai'hua
劲度,jin'du
金都大厦,jin'du'da'sha
金都工程钻机,jin'du'gong'cheng'zuan'ji
锦都花园,jin'du'hua'yuan
金杜鹃,jin'du'juan
进度控制,jin'du'kong'zhi
进度证明书,jin'du'zheng'ming'shu
近段,jin'duan
尽端路,jin'duan'lu
金舵,jin'duo
金舵抛光砖铺贴,jin'duo'pao'guang'zhuan'pu'tie
金舵深色抛光砖加工,jin'duo'shen'se'pao'guang'zhuan'jia'gong
金发工业区,jin'fa'gong'ye'qu
禁伐禁猎区,jin'fa'jin'lie'qu
金凤花,jin'feng'hua
进风机,jin'feng'ji
进风口,jin'feng'kou
进风设备,jin'feng'she'bei
进风竖井,jin'feng'shu'jing
金富丽,jin'fu'li
金富雅,jin'fu'ya
进港航道,jin'gang'hang'dao
金钢欧德,jin'gang'ou'de
金刚砂纸,jin'gang'sha'zhi
金刚石,jin'gang'shi
金刚石玻璃刀,jin'gang'shi'bo'li'dao
金刚石锉刀,jin'gang'shi'cuo'dao
金钢石工具,jin'gang'shi'gong'ju
金刚石锯片,jin'gang'shi'ju'pian
金刚石磨具,jin'gang'shi'mo'ju
金刚石磨盘,jin'gang'shi'mo'pan
金刚石磨片,jin'gang'shi'mo'pian
金刚石磨头,jin'gang'shi'mo'tou
金刚石砂轮整形刀,jin'gang'shi'sha'lun'zheng'xing'dao
金刚石圆规刀,jin'gang'shi'yuan'gui'dao
金刚石圆镜刀,jin'gang'shi'yuan'jing'dao
金刚石钻头,jin'gang'shi'zuan'tou
金钢鼠李,jin'gang'shu'li
金刚鹦鹉,jin'gang'ying'wu
金刚玉,jin'gang'yu
金阁寺,jin'ge'si
金栱,jin'gong
金工车间,jin'gong'che'jian
金狗王,jin'gou'wang
紧固箍,jin'gu'gu
紧固件,jin'gu'jian
紧固螺母,jin'gu'luo'mu
紧固螺栓,jin'gu'luo'shuan
紧固螺丝,jin'gu'luo'si
紧固锚,jin'gu'mao
紧固系数,jin'gu'xi'shu
紧固装置,jin'gu'zhuang'zhi
浸灌,jin'guan
金光绒,jin'guang'rong
金桂,jin'gui
金果榄,jin'guo'lan
金海岸市场,jin'hai'an'shi'chang
金海岸中学,jin'hai'an'zhong'xue
金海豹,jin'hai'bao
金豪斯,jin'hao'si
金合欢,jin'he'huan
金河小区,jin'he'xiao'qu
金桁,jin'heng
近红外遥感,jin'hong'wai'yao'gan
进户门,jin'hu'men
进户门门套,jin'hu'men'men'tao
进户线,jin'hu'xian
进户线横担,jin'hu'xian'heng'dan
进户线横担安装,jin'hu'xian'heng'dan'an'zhuang
进户线架设,jin'hu'xian'jia'she
金华,jin'hua
金华佛手,jin'hua'fo'shou
金桦花园,jin'hua'hua'yuan
金花米黄,jin'hua'mi'huang
金黄洞石,jin'huang'dong'shi
金黄色铝合金型材,jin'huang'se'lv'he'jin'xing'cai
金黄色强化茶色玻璃,jin'huang'se'qiang'hua'cha'se'bo'li
金黄天龙,jin'huang'tian'long
金辉大厦,jin'hui'da'sha
金会中,jin'hui'zhong
晋极,jin'ji
紧急报警按钮,jin'ji'bao'jing'an'niu
紧急避难权,jin'ji'bi'nan'quan
紧急出口,jin'ji'chu'kou
紧急出口照明,jin'ji'chu'kou'zhao'ming
锦鸡儿,jin'ji'er
紧急供电,jin'ji'gong'dian
紧急广播,jin'ji'guang'bo
紧急开关,jin'ji'kai'guan
金鸡路,jin'ji'lu
金鸡路口,jin'ji'lu'kou
金鸡麻,jin'ji'ma
紧急情况,jin'ji'qing'kuang
紧急事故停机,jin'ji'shi'gu'ting'ji
紧急停车带,jin'ji'ting'che'dai
紧急照明,jin'ji'zhao'ming
近价盘,jin'jia'pan
尽间,jin'jian
近江,jin'jiang
金匠,jin'jiang
锦江,jin'jiang
近江地段,jin'jiang'di'duan
金脚,jin'jiao
浸胶基应变计,jin'jiao'ji'ying'bian'ji
近景,jin'jing
金具,jin'ju
金桔,jin'ju
金卡士米黄,jin'ka'shi'mi'huang
金凯登,jin'kai'deng
金凯莎,jin'kai'sha
金可儿,jin'ke'er
进口,jin'kou
进口底槛,jin'kou'di'kan
进口端,jin'kou'duan
进口洋杂木线,jin'kou'yang'za'mu'xian
金库,jin'ku
锦葵科,jin'kui'ke
金坤风采苑,jin'kun'feng'cai'yuan
锦澜,jin'lan
金老梅,jin'lao'mei
近里单位,jin'li'dan'wei
金良美玉,jin'liang'mei'yu
进料口,jin'liao'kou
金檩,jin'lin
近邻性分析,jin'lin'xing'fen'xi
金龙,jin'long
金龙米黄,jin'long'mi'huang
金龙新村,jin'long'xin'cun
进漏孔,jin'lou'kong
金露水景花园,jin'lu'shui'jing'hua'yuan
金銮殿,jin'luan'dian
锦纶绷,jin'lun'beng
金麻黄,jin'ma'huang
金玛利,jin'ma'li
金脉爵床,jin'mai'jue'chuang
紧密中砂,jin'mi'zhong'sha
金摩卡,jin'mo'ka
金年华,jin'nian'hua
金牛座,jin'niu'zuo
金暖王,jin'nuan'wang
金欧雅,jin'ou'ya
金牌橱柜,jin'pai'chu'gui
金牌洁具,jin'pai'jie'ju
近炮,jin'pao
近炮点,jin'pao'dian
浸泡木板,jin'pao'mu'ban
锦屏,jin'ping
金漆镶色家具,jin'qi'xiang'se'jia'ju
进气压杆,jin'qi'ya'gan
金钱钝叶草,jin'qian'dun'ye'cao
金钱花,jin'qian'hua
金钱榕,jin'qian'rong
金钱松,jin'qian'song
金桥,jin'qiao
金桥大厦,jin'qiao'da'sha
金球桂,jin'qiu'gui
金雀锦鸡儿,jin'que'jin'ji'er
进人,jin'ren
进人管道,jin'ren'guan'dao
进人管沟,jin'ren'guan'gou
进人孔盖,jin'ren'kong'gai
今日,jin'ri
金融基建督导委员会,jin'rong'ji'jian'du'dao'wei'yuan'hui
金融中心,jin'rong'zhong'xin
金润,jin'run
金色,jin'se
金色花园,jin'se'hua'yuan
金色阳光,jin'se'yang'guang
金沙滩,jin'sha'tan
金山,jin'shan
金山城,jin'shan'cheng
金山葵,jin'shan'kui
金山麻,jin'shan'ma
金山软件,jin'shan'ruan'jian
金山软件股份有限公司,jin'shan'ruan'jian'gu'fen'you'xian'gong'si
金山市场,jin'shan'shi'chang
金山绣线菊,jin'shan'xiu'xian'ju
锦尚行,jin'shang'xing
进深,jin'shen
金盛科技花园,jin'sheng'ke'ji'hua'yuan
金圣缘,jin'sheng'yuan
锦石,jin'shi
金世纪米黄,jin'shi'ji'mi'huang
金属,jin'shu
金属百叶,jin'shu'bai'ye
金属板开孔,jin'shu'ban'kai'kong
金属板网,jin'shu'ban'wang
金属薄板,jin'shu'bao'ban
金属包边,jin'shu'bao'bian
金属包皮,jin'shu'bao'pi
金属壁纸,jin'shu'bi'zhi
金属材料,jin'shu'cai'liao
金属材料及制品,jin'shu'cai'liao'ji'zhi'pin
金属齿型堰板,jin'shu'chi'xing'yan'ban
金属窗,jin'shu'chuang
金属窗框油灰,jin'shu'chuang'kuang'you'hui
金属单轨,jin'shu'dan'gui
金属吊杆,jin'shu'diao'gan
金属顶柱,jin'shu'ding'zhu
金属粉末喷涂炬,jin'shu'fen'mo'pen'tu'ju
金属扶手栏杆,jin'shu'fu'shou'lan'gan
金属杆,jin'shu'gan
金属杆上,jin'shu'gan'shang
金属杆上安装,jin'shu'gan'shang'an'zhuang
金属杆座,jin'shu'gan'zuo
金属构件,jin'shu'gou'jian
金属管,jin'shu'guan
金属护角,jin'shu'hu'jiao
金属滑条,jin'shu'hua'tiao
锦熟黄杨,jin'shu'huang'yang
金属基,jin'shu'ji
金属基应变计,jin'shu'ji'ying'bian'ji
金属夹,jin'shu'jia
金属件接头,jin'shu'jian'jie'tou
金属胶,jin'shu'jiao
金属接长件,jin'shu'jie'chang'jian
金属结构掩蔽棚屋,jin'shu'jie'gou'yan'bi'peng'wu
金属立杆,jin'shu'li'gan
金属楼板铺面,jin'shu'lou'ban'pu'mian
金属卤化物灯,jin'shu'lu'hua'wu'deng
金属门,jin'shu'men
金属面油漆,jin'shu'mian'you'qi
金属暖气罩,jin'shu'nuan'qi'zhao
金属平板屋面,jin'shu'ping'ban'wu'mian
金属屏蔽,jin'shu'ping'bi
金属墙纸,jin'shu'qiang'zhi
金属软管,jin'shu'ruan'guan
金属栅板,jin'shu'shan'ban
金属饰品,jin'shu'shi'pin
金属丝布,jin'shu'si'bu
金属丝网,jin'shu'si'wang
金属算子,jin'shu'suan'zi
金属通风管,jin'shu'tong'feng'guan
金属微穿孔,jin'shu'wei'chuan'kong
金属屋架,jin'shu'wu'jia
金属屋面,jin'shu'wu'mian
金属吸引板吊顶,jin'shu'xi'yin'ban'diao'ding
金属下弦拉杆,jin'shu'xia'xian'la'gan
金属线槽,jin'shu'xian'cao
金属压型板,jin'shu'ya'xing'ban
金属堰板,jin'shu'yan'ban
金属鱼鳞板,jin'shu'yu'lin'ban
金属制品,jin'shu'zhi'pin
金属制品装架具,jin'shu'zhi'pin'zhuang'jia'ju
金帅红,jin'shuai'hong
金帅亚威,jin'shuai'ya'wei
进水间,jin'shui'jian
金水晶,jin'shui'jing
进水口帘格,jin'shui'kou'lian'ge
进水口扪盖,jin'shui'kou'men'gai
进水口闷盖,jin'shui'kou'men'gai
浸水区域,jin'shui'qu'yu
紧水滩,jin'shui'tan
金水湾,jin'shui'wan
金丝垂柳,jin'si'chui'liu
金丝海,jin'si'hai
金丝路,jin'si'lu
金丝麻,jin'si'ma
金丝梅,jin'si'mei
金丝木,jin'si'mu
金丝楸,jin'si'qiu
金丝雀,jin'si'que
近似色谐调,jin'si'se'xie'tiao
金丝桃,jin'si'tao
金四维,jin'si'wei
金丝柚,jin'si'you
金丝柚木,jin'si'you'mu
金丝柚木贴面板,jin'si'you'mu'tie'mian'ban
金松绿,jin'song'lv
金穗灰麻,jin'sui'hui'ma
金梭银梭,jin'suo'yin'suo
锦泰世家,jin'tai'shi'jia
金台寺,jin'tai'si
今天花园,jin'tian'hua'yuan
浸透处理,jin'tou'chu'li
进退场费,jin'tui'chang'fei
金湾,jin'wan
金湾区法院,jin'wan'qu'fa'yuan
金湾市场,jin'wan'shi'chang
金网花,jin'wang'hua
紧桅箍,jin'wei'gu
紧桅箍星形轮,jin'wei'gu'xing'xing'lun
金乌碳雕,jin'wu'tan'diao
紧线,jin'xian
进线,jin'xian
紧线滑轮,jin'xian'hua'lun
金线米黄,jin'xian'mi'huang
紧线钳,jin'xian'qian
金厢斗底槽,jin'xiang'dou'di'cao
金相砂纸,jin'xiang'sha'zhi
金香玉,jin'xiang'yu
金心黄杨,jin'xin'huang'yang
锦绣柠溪,jin'xiu'ning'xi
锦绣前程,jin'xiu'qian'cheng
锦雅,jin'ya
金焰绣线菊,jin'yan'xiu'xian'ju
锦言斋,jin'yan'zhai
金阳小区,jin'yang'xiao'qu
金叶垂槐,jin'ye'chui'huai
金叶大花六道木,jin'ye'da'hua'liu'dao'mu
金叶扶芳藤,jin'ye'fu'fang'teng
金叶高杆女贞,jin'ye'gao'gan'nv'zhen
金叶瓜子黄杨,jin'ye'gua'zi'huang'yang
金叶槐,jin'ye'huai
金叶耐冬,jin'ye'nai'dong
金叶女贞,jin'ye'nv'zhen
堇叶山梅花,jin'ye'shan'mei'hua
金叶小檗,jin'ye'xiao'bo
金叶莸,jin'ye'you
金億,jin'yi
进一步模糊,jin'yi'bu'mo'hu
金怡酒店,jin'yi'jiu'dian
金意陶,jin'yi'tao
金艺尊,jin'yi'zun
金银花,jin'yin'hua
金银器,jin'yin'qi
金银忍冬,jin'yin'ren'dong
金银商都,jin'yin'shang'du
金银手饰店,jin'yin'shou'shi'dian
金银业贸易场,jin'yin'ye'mao'yi'chang
金银证券交易所,jin'yin'zheng'quan'jiao'yi'suo
金影,jin'ying
金鹰艾格,jin'ying'ai'ge
金影贴面板,jin'ying'tie'mian'ban
浸油,jin'you
近优性,jin'you'xing
浸油毡,jin'you'zhan
金宇,jin'yu
金宇花苑,jin'yu'hua'yuan
金域蓝湾,jin'yu'lan'wan
金域廊院,jin'yu'lang'yuan
金玉米黄,jin'yu'mi'huang
金宇燃具,jin'yu'ran'ju
金鱼藻,jin'yu'zao
锦园五洲风情,jin'yuan'wu'zhou'feng'qing
金泽嘉园,jin'ze'jia'yuan
今朝,jin'zhao
进针法,jin'zhen'fa
金针菇,jin'zhen'gu
金致,jin'zhi
金芝麻,jin'zhi'ma
金蜘蛛,jin'zhi'zhu
金钟,jin'zhong
金钟花园,jin'zhong'hua'yuan
金钟连翘,jin'zhong'lian'qiao
金州锦鸡儿,jin'zhou'jin'ji'er
金州绣线菊,jin'zhou'xiu'xian'ju
金柱,jin'zhu
金珠光,jin'zhu'guang
金主内额,jin'zhu'nei'e
金珠园,jin'zhu'yuan
浸砖,jin'zhuan
锦砖,jin'zhuan
锦砖面层,jin'zhuan'mian'ceng
金字塔,jin'zi'ta
浸渍砖,jin'zi'zhuan
金钻麻,jin'zuan'ma
井岸,jing'an
经案,jing'an
井岸大桥东,jing'an'da'qiao'dong
井岸大厦,jing'an'da'sha
井岸派出所,jing'an'pai'chu'suo
井岸镇府,jing'an'zhen'fu
晶白玉,jing'bai'yu
警报,jing'bao
警报灯,jing'bao'deng
警报蜂鸣器,jing'bao'feng'ming'qi
净保留时间,jing'bao'liu'shi'jian
净保留体积,jing'bao'liu'ti'ji
警报器,jing'bao'qi
警报系统,jing'bao'xi'tong
警报信号,jing'bao'xin'hao
警报信号器,jing'bao'xin'hao'qi
警报装置,jing'bao'zhuang'zhi
警备艇,jing'bei'ting
井箅,jing'bi
井篦,jing'bi
井箅安装,jing'bi'an'zhuang
井篦安装,jing'bi'an'zhuang
井壁凿洞,jing'bi'zao'dong
井壁中子测井仪,jing'bi'zhong'zi'ce'jing'yi
境边花坛,jing'bian'hua'tan
静不平衡,jing'bu'ping'heng
静差,jing'cha
警察局,jing'cha'ju
静差系数,jing'cha'xi'shu
警察学校,jing'cha'xue'xiao
净长度,jing'chang'du
经常费,jing'chang'fei
净沉降,jing'chen'jiang
景程,jing'cheng
井池,jing'chi
镜池,jing'chi
井池内壁板,jing'chi'nei'bi'ban
井池渗漏,jing'chi'shen'lou
井池渗漏试验,jing'chi'shen'lou'shi'yan
经幢,jing'chuang
精创坊,jing'chuang'fang
镜大幅度盘,jing'da'fu'du'pan
井道,jing'dao
景德镇瓷器,jing'de'zhen'ci'qi
井的最高容量,jing'de'zui'gao'rong'liang
净地球辐射,jing'di'qiu'fu'she
净地球辐射表,jing'di'qiu'fu'she'biao
井点,jing'dian
景点,jing'dian
静电,jing'dian
井点泵,jing'dian'beng
京典博艺,jing'dian'bo'yi
井点抽水,jing'dian'chou'shui
静电地板,jing'dian'di'ban
静电电容器,jing'dian'dian'rong'qi
静电干扰,jing'dian'gan'rao
静电感应,jing'dian'gan'ying
井点降水,jing'dian'jiang'shui
井点降水系统,jing'dian'jiang'shui'xi'tong
静电空气过滤器,jing'dian'kong'qi'guo'lv'qi
静电式,jing'dian'shi
静电式空气过滤器,jing'dian'shi'kong'qi'guo'lv'qi
经典之家,jing'dian'zhi'jia
静电自净器,jing'dian'zi'jing'qi
井顶,jing'ding
镜钉,jing'ding
静定刚架,jing'ding'gang'jia
静定态,jing'ding'tai
静动态应变仪,jing'dong'tai'ying'bian'yi
净断面面积,jing'duan'mian'mian'ji
静负荷,jing'fu'he
净辐射,jing'fu'she
井盖座,jing'gai'zuo
井干式,jing'gan'shi
井干式构架,jing'gan'shi'gou'jia
京港,jing'gang
井高,jing'gao
净高,jing'gao
警告标志,jing'gao'biao'zhi
警告灯,jing'gao'deng
警告系统,jing'gao'xi'tong
警告信号,jing'gao'xin'hao
井格,jing'ge
精割,jing'ge
晶格化,jing'ge'hua
晶格结构,jing'ge'jie'gou
井管,jing'guan
景观,jing'guan
静观,jing'guan
景观保护,jing'guan'bao'hu
精豪普利亚,jing'hao'pu'li'ya
精厚,jing'hou
净化车间,jing'hua'che'jian
京华城,jing'hua'cheng
净化结构载荷,jing'hua'jie'gou'zai'he
净化区,jing'hua'qu
净化室,jing'hua'shi
晶华时尚,jing'hua'shi'shang
荆华伟,jing'hua'wei
径迹,jing'ji
径迹测量,jing'ji'ce'liang
经济车速,jing'ji'che'su
经济港,jing'ji'gang
经济技术开发区,jing'ji'ji'shu'kai'fa'qu
经济墙,jing'ji'qiang
经济热阻,jing'ji're'zu
径迹扫描仪,jing'ji'sao'miao'yi
经济特区,jing'ji'te'qu
经济砖,jing'ji'zhuan
镜架,jing'jia
井间,jing'jian
精建,jing'jian
井间干扰,jing'jian'gan'rao
精铰刀,jing'jiao'dao
静校正,jing'jiao'zheng
井净高,jing'jing'gao
京剧院,jing'ju'yuan
径开,jing'kai
径开关水枪,jing'kai'guan'shui'qiang
净孔,jing'kong
净空,jing'kong
净孔尺寸,jing'kong'chi'cun
净空断面,jing'kong'duan'mian
井口天花,jing'kou'tian'hua
静库容,jing'ku'rong
净跨,jing'kua
镜框线,jing'kuang'xian
