爱国村,ai'guo'cun
信息工程学院同安校区,xin'xi'gong'cheng'xue'yuan'tong'an'xiao'qu
信息工程学院同安校区后门,xin'xi'gong'cheng'xue'yuan'tong'an'xiao'qu'hou'men
新希望大道,xin'xi'wang'da'dao
新希望路,xin'xi'wang'lu
新希望路中,xin'xi'wang'lu'zhong
信息学院培训中心,xin'xi'xue'yuan'pei'xun'zhong'xin
新新路口,xin'xin'lu'kou
新兴镇,xin'xing'zhen
新雅街南,xin'ya'jie'nan
新雅正街,xin'ya'zheng'jie
新驿街,xin'yi'jie
新义路南,xin'yi'lu'nan
新元华路,xin'yuan'hua'lu
新元华路北,xin'yuan'hua'lu'bei
新乐路,xin'yue'lu
新乐路成雅路口,xin'yue'lu'cheng'ya'lu'kou
新乐南街,xin'yue'nan'jie
新乐中街,xin'yue'zhong'jie
兴福村,xing'fu'cun
幸福村,xing'fu'cun
幸福梅林,xing'fu'mei'lin
幸福桥,xing'fu'qiao
星光花苑,xing'guang'hua'yuan
星光路口,xing'guang'lu'kou
星光小区,xing'guang'xiao'qu
星汉路,xing'han'lu
星河路东,xing'he'lu'dong
星河路西,xing'he'lu'xi
星辉东路,xing'hui'dong'lu
星辉东路东,xing'hui'dong'lu'dong
星辉西路,xing'hui'xi'lu
星辉中路,xing'hui'zhong'lu
星火村,xing'huo'cun
兴隆村,xing'long'cun
兴隆镇,xing'long'zhen
兴龙镇政府,xing'long'zhen'zheng'fu
星罗村,xing'luo'cun
兴盛东路,xing'sheng'dong'lu
兴业街,xing'ye'jie
兴元嘉园,xing'yuan'jia'yuan
熊猫大道口,xiong'mao'da'dao'kou
熊猫大道中,xiong'mao'da'dao'zhong
熊猫基地,xiong'mao'ji'di
旭光厂,xu'guang'chang
旭光科技,xu'guang'ke'ji
学府路二段,xue'fu'lu'er'duan
学府路口,xue'fu'lu'kou
丫雀口,ya'que'kou
研究中心,yan'jiu'zhong'xin
盐市口,yan'shi'kou
沿溪村,yan'xi'cun
杨公,yang'gong
阳公桥,yang'gong'qiao
阳光城,yang'guang'cheng
阳光城车站,yang'guang'cheng'che'zhan
阳光华苑,yang'guang'hua'yuan
阳光体育城,yang'guang'ti'yu'cheng
阳光体育城东门,yang'guang'ti'yu'cheng'dong'men
阳光体育城南门,yang'guang'ti'yu'cheng'nan'men
阳光体育城西门,yang'guang'ti'yu'cheng'xi'men
阳光小区,yang'guang'xiao'qu
阳光综合市场,yang'guang'zong'he'shi'chang
阳光足球村,yang'guang'zu'qiu'cun
杨河村,yang'he'cun
杨柳店,yang'liu'dian
杨柳河,yang'liu'he
杨桥,yang'qiao
羊市街,yang'shi'jie
扬中科技园,yang'zhong'ke'ji'yuan
逸都花园,yi'dou'hua'yuan
逸都路,yi'dou'lu
逸都路东,yi'dou'lu'dong
逸都路西,yi'dou'lu'xi
怡丰花园,yi'feng'hua'yuan
怡丰新城,yi'feng'xin'cheng
一杆旗路口,yi'gan'qi'lu'kou
衣冠庙,yi'guan'miao
义和村,yi'he'cun
怡合苑,yi'he'yuan
译华外国语学校,yi'hua'wai'guo'yu'xue'xiao
一环路北三段,yi'huan'lu'bei'san'duan
一环路北四段,yi'huan'lu'bei'si'duan
一环路大石路口北,yi'huan'lu'da'shi'lu'kou'bei
一环路大石路口南,yi'huan'lu'da'shi'lu'kou'nan
一环路东三段,yi'huan'lu'dong'san'duan
一环路东一段,yi'huan'lu'dong'yi'duan
一环路高升桥东路,yi'huan'lu'gao'sheng'qiao'dong'lu
一环路高升桥东路口,yi'huan'lu'gao'sheng'qiao'dong'lu'kou
一环路建设路口,yi'huan'lu'jian'she'lu'kou
一环路九里堤路口,yi'huan'lu'jiu'li'di'lu'kou
一环路菊乐路口,yi'huan'lu'ju'le'lu'kou
一环路南二段,yi'huan'lu'nan'er'duan
一环路南三段,yi'huan'lu'nan'san'duan
一环路南四段,yi'huan'lu'nan'si'duan
一环路南四段东,yi'huan'lu'nan'si'duan'dong
一环路新鸿路口,yi'huan'lu'xin'hong'lu'kou
一环路玉双路口,yi'huan'lu'yu'shuang'lu'kou
宜家家居,yi'jia'jia'ju
一九,yi'jiu
一里村,yi'li'cun
一六七厂,yi'liu'qi'chang
驿马桥,yi'ma'qiao
一品天下大街,yi'pin'tian'xia'da'jie
一三厂,yi'san'chang
一四油库,yi'si'you'ku
义团村,yi'tuan'cun
银丰园,yin'feng'yuan
银河北路,yin'he'bei'lu
银河花园,yin'he'hua'yuan
银沙北街,yin'sha'bei'jie
银沙北路,yin'sha'bei'lu
银沙路,yin'sha'lu
银杏大道北路,yin'xing'da'dao'bei'lu
银杏大道成龙路口,yin'xing'da'dao'cheng'long'lu'kou
银杏大道中路,yin'xing'da'dao'zhong'lu
银杏园路口,yin'xing'yuan'lu'kou
银杏园休闲山庄,yin'xing'yuan'xiu'xian'shan'zhuang
音乐广场,yin'yue'guang'chang
迎宾大道,ying'bin'da'dao
迎宾路,ying'bin'lu
迎春桥,ying'chun'qiao
迎风村,ying'feng'cun
迎晖路,ying'hui'lu
迎晖路中,ying'hui'lu'zhong
应龙湾,ying'long'wan
营门口立交桥北,ying'men'kou'li'jiao'qiao'bei
营门口立交桥东,ying'men'kou'li'jiao'qiao'dong
营门口立交桥南,ying'men'kou'li'jiao'qiao'nan
营兴路,ying'xing'lu
映月花园,ying'yue'hua'yuan
永安,yong'an
永安路,yong'an'lu
永安路东,yong'an'lu'dong
永安路口,yong'an'lu'kou
永安路口东,yong'an'lu'kou'dong
永安路中,yong'an'lu'zhong
永安镇,yong'an'zhen
永定村七组,yong'ding'cun'qi'zu
永定村三组,yong'ding'cun'san'zu
永定村十组,yong'ding'cun'shi'zu
雍渡村,yong'du'cun
永丰立交桥,yong'feng'li'jiao'qiao
永丰立交桥西,yong'feng'li'jiao'qiao'xi
永福村一组,yong'fu'cun'yi'zu
永康森林公园,yong'kang'sen'lin'gong'yuan
永陵路东,yong'ling'lu'dong
永陵路口,yong'ling'lu'kou
永陵路西,yong'ling'lu'xi
永宁路口,yong'ning'lu'kou
永宁镇,yong'ning'zhen
涌泉东,yong'quan'dong
涌泉西,yong'quan'xi
永盛村,yong'sheng'cun
永新村,yong'xin'cun
永兴镇,yong'xing'zhen
友爱镇,you'ai'zhen
邮电大厦,you'dian'da'sha
油建苑,you'jian'yuan
游乐园,you'le'yuan
友联八队,you'lian'ba'dui
友联村,you'lian'cun
友联二队,you'lian'er'dui
游泳池,you'yong'chi
玉带街,yu'dai'jie
鱼凫桥,yu'fu'qiao
玉虹桥,yu'hong'qiao
玉皇村,yu'huang'cun
余家八队,yu'jia'ba'dui
余家村,yu'jia'cun
玉林北路,yu'lin'bei'lu
玉林东路,yu'lin'dong'lu
玉林街,yu'lin'jie
玉林南路,yu'lin'nan'lu
玉林西街,yu'lin'xi'jie
玉林西路,yu'lin'xi'lu
玉林西路东,yu'lin'xi'lu'dong
玉龙村四组,yu'long'cun'si'zu
玉龙桥,yu'long'qiao
玉龙山庄,yu'long'shan'zhuang
裕民村,yu'min'cun
裕民村三组,yu'min'cun'san'zu
玉沙路,yu'sha'lu
玉石村一组,yu'shi'cun'yi'zu
玉石镇,yu'shi'zhen
玉双路,yu'shuang'lu
玉双路口,yu'shuang'lu'kou
远大都市风景,yuan'da'du'shi'feng'jing
园丁园,yuan'ding'yuan
元华大道口,yuan'hua'da'dao'kou
元华路,yuan'hua'lu
院山村,yuan'shan'cun
元通北路,yuan'tong'bei'lu
园艺场,yuan'yi'chang
岳府街,yue'fu'jie
跃进村,yue'jin'cun
月亮湾,yue'liang'wan
月亮湾路口,yue'liang'wan'lu'kou
月香广场,yue'xiang'guang'chang
云店村,yun'dian'cun
云丰村,yun'feng'cun
云凌村,yun'ling'cun
云内动力,yun'nei'dong'li
云霞路,yun'xia'lu
云霞路武侯大道口,yun'xia'lu'wu'hou'da'dao'kou
云影路,yun'ying'lu
枣子巷,zao'zi'xiang
咋呼站,zha'hu'zhan
站北北街,zhan'bei'bei'jie
站东村,zhan'dong'cun
站东路,zhan'dong'lu
站华路,zhan'hua'lu
站华路北,zhan'hua'lu'bei
站华路出口加工区,zhan'hua'lu'chu'kou'jia'gong'qu
站华路府成大道口,zhan'hua'lu'fu'cheng'da'dao'kou
站华路花荫路口,zhan'hua'lu'hua'yin'lu'kou
站华路口,zhan'hua'lu'kou
站华路民乐路口,zhan'hua'lu'min'yue'lu'kou
站华路南,zhan'hua'lu'nan
战旗东路,zhan'qi'dong'lu
站元华路,zhan'yuan'hua'lu
张家庵,zhang'jia'an
张家碾,zhang'jia'nian
张家碾村,zhang'jia'nian'cun
张家巷,zhang'jia'xiang
章灵寺,zhang'ling'si
招呼站,zhao'hu'zhan
赵家坝小学,zhao'jia'ba'xiao'xue
昭觉横路,zhao'jue'heng'lu
昭觉横路东,zhao'jue'heng'lu'dong
昭觉寺,zhao'jue'si
昭觉寺公交站,zhao'jue'si'gong'jiao'zhan
正北横街,zheng'bei'heng'jie
正东上街,zheng'dong'shang'jie
正东中街,zheng'dong'zhong'jie
政法干院,zheng'fa'gan'yuan
政府大道,zheng'fu'da'dao
正通顺街,zheng'tong'shun'jie
正兴大道,zheng'xing'da'dao
正兴镇,zheng'xing'zhen
正宗村,zheng'zong'cun
致和路口,zhi'he'lu'kou
致民路,zhi'min'lu
致民路东,zhi'min'lu'dong
致民路西,zhi'min'lu'xi
支农桥,zhi'nong'qiao
芷泉街,zhi'quan'jie
植物园,zhi'wu'yuan
置信路,zhi'xin'lu
中坝村六组,zhong'ba'cun'liu'zu
中坝村四队,zhong'ba'cun'si'dui
中海国际,zhong'hai'guo'ji
中和大市场,zhong'he'da'shi'chang
中和老车站,zhong'he'lao'che'zhan
中和上场口,zhong'he'shang'chang'kou
中和下场口,zhong'he'xia'chang'kou
中和镇,zhong'he'zhen
中和镇政府,zhong'he'zhen'zheng'fu
中和职中,zhong'he'zhi'zhong
中和中学,zhong'he'zhong'xue
中华名园,zhong'hua'ming'yuan
忠烈祠东街,zhong'lie'ci'dong'jie
忠烈祠西街,zhong'lie'ci'xi'jie
肿瘤医院,zhong'liu'yi'yuan
中沙河铺,zhong'sha'he'pu
中同仁路,zhong'tong'ren'lu
中西顺城街,zhong'xi'shun'cheng'jie
中心村,zhong'xin'cun
忠义,zhong'yi
中医大高新校区,zhong'yi'da'gao'xin'xiao'qu
中医大学,zhong'yi'da'xue
中医附院,zhong'yi'fu'yuan
祝国寺,zhu'guo'si
珠江东街,zhu'jiang'dong'jie
珠江路,zhu'jiang'lu
竹林村,zhu'lin'cun
竹友镇,zhu'you'zhen
自建小区,zi'jian'xiao'qu
紫荆北路,zi'jing'bei'lu
紫荆北路北,zi'jing'bei'lu'bei
紫荆东路东,zi'jing'dong'lu'dong
紫荆东路西,zi'jing'dong'lu'xi
紫荆路西,zi'jing'lu'xi
紫荆南路,zi'jing'nan'lu
紫荆西街西,zi'jing'xi'jie'xi
紫荆西路,zi'jing'xi'lu
紫荆西路创业路口,zi'jing'xi'lu'chuang'ye'lu'kou
紫荆西路西,zi'jing'xi'lu'xi
自来水公司,zi'lai'shui'gong'si
紫瑞大道创业路口,zi'rui'da'dao'chuang'ye'lu'kou
紫瑞大道神仙树路口,zi'rui'da'dao'shen'xian'shu'lu'kou
紫藤路,zi'teng'lu
梓潼桥西街,zi'tong'qiao'xi'jie
紫薇东路,zi'wei'dong'lu
紫薇东路西,zi'wei'dong'lu'xi
子云村,zi'yun'cun
紫竹北路,zi'zhu'bei'lu
总府路,zong'fu'lu
棕树村,zong'shu'cun
棕树十街坊,zong'shu'shi'jie'fang
邹家场,zou'jia'chang
左岸花都,zuo'an'hua'du
