阿爸,a'ba
流馬尿,liu'ma'niao
留堂,liu'tang
流嘢,liu'ye
留醫,liu'yi
龍虎鳳,long'hu'feng
龍精虎猛,long'jing'hu'meng
竉竉罅罅,long'long'xia'xia
竉路,long'lu
龍門,long'men
龍虱,long'shi
窿罅,long'xia
龍牙蕉,long'ya'jiao
龍眼,long'yan
龍舟,long'zhou
龍舟節,long'zhou'jie
龍舟水,long'zhou'shui
嘍當,lou'dang
漏底,lou'di
樓花,lou'hua
漏雞,lou'ji
漏鷄,lou'ji
嘍口,lou'kou
漏口,lou'kou
漏口佬,lou'kou'lao
漏氣,lou'qi
摟席,lou'xi
漏罅,lou'xia
漏夜,lou'ye
睩大眼,lu'da'yan
碌地沙,lu'di'sha
綠豆公,lu'dou'gong
碌葛,lu'ge
淥嚇,lu'he
碌架床,lu'jia'chuang
碌架牀,lu'jia'chuang
碌蕉,lu'jiao
露翹翹,lu'qiao'qiao
淥親,lu'qin
碌士,lu'shi
路數,lu'shu
鹵味,lu'wei
滷味,lu'wei
錄像機,lu'xiang'ji
錄影機,lu'ying'ji
碌柚,lu'you
綠油油,lu'you'you
亂咁囄,luan'gan'li
亂嚟,luan'li
亂笠笠,luan'li'li
亂龍,luan'long
亂曬坑,luan'shai'keng
亂噏無為,luan'xi'mo'wei
亂噏無爲,luan'xi'mo'wei
亂噏廿四,luan'xi'nian'si
略略,lue'lue
輪更,lun'geng
倫滘糕,lun'jiao'gao
論盡,lun'jin
蘿蔔仔,luo'bo'zai
攞膽,luo'dan
蘿底橙,luo'di'cheng
籮底橙,luo'di'cheng
落定,luo'ding
捋高,luo'gao
落膈,luo'ge
羅漢,luo'han
羅漢請觀音,luo'han'qing'guan'yin
囉呵,luo'he
落貨,luo'huo
落街,luo'jie
攞景,luo'jing
攞景贈慶,luo'jing'zeng'qing
落課,luo'ke
攞苦嚟辛,luo'ku'li'xin
落力,luo'li
摞囄,luo'li
攞嚟賤,luo'li'jian
攞嚟講,luo'li'jiang
攞嚟衰,luo'li'shuai
囉攣,luo'lian
落樓,luo'lou
囉囉攣,luo'luo'lian
落面,luo'mian
落名,luo'ming
攞命,luo'ming
攞便宜,luo'pian'yi
囉氣,luo'qi
捋起,luo'qi
摞錢,luo'qian
羅傘帳,luo'san'zhang
落曬形,luo'shai'xing
落剩,luo'sheng
落手,luo'shou
捋手捋腳,luo'shou'luo'jiao
螺絲批,luo'si'pi
螺絲起子,luo'si'qi'zi
囉嗦,luo'suo
落堂,luo'tang
落貼,luo'tie
落形,luo'xing
落雪水,luo'xue'shui
囉柚,luo'you
羅柚,luo'you
落雨濕濕,luo'yu'shi'shi
落雨絲濕,luo'yu'si'shi
落妝落足,luo'zhuang'luo'zu
落足嘴頭,luo'zu'zui'tou
褸屘,lv'man
褸裙,lv'qun
孖寶,ma'bao
孖辮,ma'bian
麻查,ma'cha
馬辰席,ma'chen'xi
馬達,ma'da
碼釘,ma'ding
孖份,ma'fen
孖公仔,ma'gong'zai
麻骨,ma'gu
麻骨拐杖,ma'gu'guai'zhang
媽姐,ma'jie
馬狂螂,ma'kuang'lang
麻叻,ma'le
麻利,ma'li
馬騮,ma'liu
馬騮幹,ma'liu'gan
馬騮精,ma'liu'jing
馬騮乾,ma'liu'qian
馬騮升官唔係人咁品,ma'liu'sheng'guan'wu'xi'ren'gan'pin
麻麻,ma'ma
嫲嫲,ma'ma
麻麻哋,ma'ma'di
麻麻地,ma'ma'di
嘛嘛哋,ma'ma'di
媽媽聲,ma'ma'sheng
媽咪,ma'mi
孖女,ma'nv
孖鋪,ma'pu
麻雀,ma'que
馬賽,ma'sai
孖生,ma'sheng
麻石,ma'shi
麻甩,ma'shuai
麻甩佬,ma'shuai'lao
麻甩女,ma'shuai'nv
馬死落地行,ma'si'luo'di'xing
蔴糖鷄,ma'tang'ji
麻糖雞,ma'tang'ji
馬蹄,ma'ti
馬蹄粉,ma'ti'fen
碼頭級,ma'tou'ji
麻鷹,ma'ying
蔴油,ma'you
麻油,ma'you
馬仔,ma'zai
孖仔,ma'zai
孖展,ma'zhan
碼子,ma'zi
埋便,mai'bian
埋單,mai'chan
嘜大口得個窿,mai'da'kou'de'ge'long
埋底,mai'di
麥豆,mai'dou
賣風,mai'feng
埋櫃,mai'gui
賣花讚花香,mai'hua'zan'hua'xiang
賣花贊花香,mai'hua'zan'hua'xiang
賣鯇魚尾搭嘴,mai'huan'yu'wei'da'zui
埋街,mai'jie
埋口,mai'kou
賣口乖,mai'kou'guai
埋嚟,mai'li
賣賣大包,mai'mai'da'bao
脈門,mai'men
賣面光,mai'mian'guang
埋去,mai'qu
埋曬,mai'shai
賣剩腳,mai'sheng'jiao
賣生藕,mai'sheng'ou
賣剩尾,mai'sheng'wei
賣剩蔗,mai'sheng'zhe
埋手,mai'shou
埋手打三更,mai'shou'da'san'geng
埋數,mai'shu
買水,mai'shui
買餸,mai'song
埋台,mai'tai
埋檯,mai'tai
嘜頭,mai'tou
埋頭,mai'tou
埋頭埋腦,mai'tou'mai'nao
賣頭賣尾,mai'tou'mai'wei
埋位,mai'wei
埋尾,mai'wei
埋席,mai'xi
埋牙,mai'ya
賣魚佬沖涼冇曬腥氣,mai'yu'lao'chong'liang'mao'shai'xing'qi
賣魚佬有聲氣,mai'yu'lao'you'sheng'qi
埋棧,mai'zhan
埋站,mai'zhan
賣豬仔,mai'zhu'zai
賣咗佢,mai'zuo'qu
滿肚密圈,man'du'mi'quan
滿肚文章,man'du'wen'zhang
屘二,man'er
慢嚇手,man'he'shou
屘屘屎,man'man'shi
盲公開眼酸嘟嘟,mang'gong'kai'yan'suan'du'du
盲公盲公餅,mang'gong'mang'gong'bing
盲火,mang'huo
盲佬,mang'lao
忙忙狼狼,mang'mang'lang'lang
盲摸摸,mang'mo'mo
盲婆,mang'po
盲棋,mang'qi
盲拳打死老師傅,mang'quan'da'si'lao'shi'fu
盲眼,mang'yan
冇啊,mao'a
冇本心,mao'ben'xin
冇表情,mao'biao'qing
冇柄士巴拉得棚牙,mao'bing'shi'ba'la'de'peng'ya
毛布,mao'bu
冇錯,mao'cu
冇搭霎,mao'da'sha
冇膽,mao'dan
冇膽匪類,mao'dan'fei'lei
冇得,mao'de
冇得彈,mao'de'dan
冇得頂,mao'de'ding
冇得傾,mao'de'qing
冇埞企,mao'di'qi
冇定性冇定準,mao'ding'xing'mao'ding'zhun
冇度數,mao'du'shu
貓兒,mao'er
冇耳茶煲得把嘴,mao'er'cha'bao'dei'ba'zui
貓兒洗面係咁意,mao'er'xi'mian'xi'gan'yi
冇耳性,mao'er'xing
冇符,mao'fu
冇咁好氣,mao'gan'hao'qi
冇根蔸,mao'gen'dou
冇勾稈得把聲,mao'gou'gan'dei'ba'sheng
毛管,mao'guan
冇話,mao'hua
冇計,mao'ji
冇幾何,mao'ji'he
冇幾耐,mao'ji'nai
冇記性,mao'ji'xing
冇幾遠,mao'ji'yuan
冇家教,mao'jia'jiao
冇交易,mao'jiao'yi
冇解,mao'jie
冇口齒,mao'kou'chi
茂裏,mao'li
冇釐搭霎,mao'li'da'sha
冇厘搭霎,mao'li'da'sha
冇釐神氣,mao'li'shen'qi
冇厘神氣,mao'li'shen'qi
冇釐癮,mao'li'yin
冇厘癮,mao'li'yin
冇釐癮頭,mao'li'yin'tou
冇厘癮頭,mao'li'yin'tou
茅寮,mao'liao
冇料,mao'liao
冇料到,mao'liao'dao
冇漏罅,mao'lou'xia
冇脈,mao'mai
冇毛雞打交啖啖到肉,mao'mao'ji'da'jiao'dan'dan'dao'rou
冇乜,mao'mie
冇咩,mao'mie
貓乸,mao'na
冇譜,mao'pu
冇錢,mao'qian
冇曬,mao'shai
冇曬表情冇曬符,mao'shai'biao'qing'mao'shai'fu
冇曬癮,mao'shai'yin
冇聲氣,mao'sheng'qi
冇省起,mao'sheng'qi
冇事,mao'shi
冇世藝,mao'shi'yi
冇手尾,mao'shou'wei
冇所謂,mao'suo'wei
冇頭冇尾,mao'tou'mao'wei
冇頭烏蠅,mao'tou'wu'ying
冇王管,mao'wang'guan
冇尾飛鉈,mao'wei'fei'ta
冇尾飛堶,mao'wei'fei'tuo
冇紋路,mao'wen'lu
冇相干,mao'xiang'gan
冇相幹,mao'xiang'gan
冇心肝,mao'xin'gan
冇心機,mao'xin'ji
冇行,mao'xing
冇性,mao'xing
冇修,mao'xiu
冇眼睇,mao'yan'di
冇厴雞籠,mao'yan'ji'long
冇厴鷄籠,mao'yan'ji'long
冇掩雞籠自出自入,mao'yan'ji'long'zi'chu'zi'ru
冇研究,mao'yan'jiu
冇腰骨,mao'yao'gu
冇嘢,mao'ye
冇嘢到,mao'ye'dao
冇嘢嚟,mao'ye'li
冇益,mao'yi
冇意思,mao'yi'si
冇癮,mao'yin
冇有怕,mao'you'pa
冇准,mao'zhun
冇準,mao'zhun
冇走趲,mao'zou'zan
癦屎,me'shi
黴菜,mei'cai
妹釘,mei'ding
眉豆,mei'dou
眉精眼企,mei'jing'yan'qi
沒良心,mei'liang'xin
妹裙,mei'qun
媒人婆,mei'ren'po
脢肉,mei'rou
煤屎,mei'shi
昧水,mei'shui
黴香鹹魚,mei'xiang'jian'yu
沒心肝,mei'xin'gan
沒心情,mei'xin'qing
妹仔,mei'zai
眉眨眼,mei'zha'yan
梅酌,mei'zhuo
門飛,men'fei
門鉸,men'jiao
燜焗,men'ju
門口狗,men'kou'gou
盟鼻,meng'bi
懵閉閉,meng'bi'bi
蒙比利埃,meng'bi'li'ai
蒙查查,meng'cha'cha
矇查查,meng'cha'cha
懵懂,meng'dong
猛咁,meng'gan
蒙古大夫,meng'gu'dai'fu
懵居,meng'ju
懵佬,meng'lao
盟籠,meng'long
掹貓尾,meng'mao'wei
曚曚光,meng'meng'guang
掹掹緊,meng'meng'jin
懵婆,meng'po
盟塞,meng'sai
掹衫尾,meng'shan'wei
懵剩剩,meng'sheng'sheng
懵盛盛,meng'sheng'sheng
猛嘢,meng'ye
懵仔,meng'zai
蒙在鼓裏,meng'zai'gu'li
密底算盤,mi'di'suan'pan
密底算盤冇漏罅,mi'di'suan'pan'mao'lou'xia
咪搞,mi'gao
咪搞我,mi'gao'wo
米高佐敦,mi'gao'zuo'dun
蜜瓜,mi'gua
米機米骨,mi'ji'mi'gu
咪家,mi'jia
咪拘,mi'ju
密蠟,mi'la
秘撈,mi'lao
密籠,mi'long
咪媽爛臭,mi'ma'lan'chou
眯埋眼,mi'mai'yan
密密麻麻,mi'mi'ma'ma
迷你,mi'ni
米舖,mi'pu
米鋪,mi'pu
密實,mi'shi
米水,mi'shui
蜜絲,mi'si
密絲,mi'si
蜜糖,mi'tang
米通,mi'tong
咪頭,mi'tou
咪仙,mi'xian
密斟,mi'zhen
咪制,mi'zhi
密質質,mi'zhi'zhi
咪住,mi'zhu
咪自,mi'zi
咪走,mi'zou
面白白,mian'bai'bai
面豉,mian'chi
麵豉,mian'chi
面紅紅,mian'gong'gong
面紅面綠,mian'gong'mian'lu
面黃黃,mian'huang'huang
面巾,mian'jin
棉緊身,mian'jin'shen
面口,mian'kou
面褲,mian'ku
免嘞,mian'le
棉褸,mian'lv
面懵,mian'meng
面懵懵,mian'meng'meng
面懵心精,mian'meng'xin'jing
面無表情,mian'mo'biao'qing
棉衲,mian'na
面盆,mian'pen
面皮,mian'pi
面青青,mian'qing'qing
面衫,mian'shan
面善,mian'shan
棉胎,mian'tai
綿羊,mian'yang
免至,mian'zhi
免治,mian'zhi
面珠墩,mian'zhu'dun
面左左,mian'zuo'zuo
渺嘴,miao'zui
咩啊,mie'a
孭帶,mie'dai
乜東東,mie'dong'dong
乜都假,mie'dou'jia
孭飛,mie'fei
孭鑊,mie'huo
乜乜,mie'mie
乜乜物物,mie'mie'wu'wu
乜名,mie'ming
乜事,mie'shi
咩事,mie'shi
孭書包,mie'shu'bao
乜水,mie'shui
乜說話,mie'shui'hua
乜嘢,mie'ye
咩嘢,mie'ye
乜嘢話,mie'ye'hua
孭仔,mie'zai
乜滯,mie'zhi
民田,min'tian
明呃,ming'e
明滾,ming'gun
明蝦,ming'ha
明火,ming'huo
明渠,ming'qu
命水,ming'shui
冥紙,ming'zhi
墨筆,mo'bi
無表情,mo'biao'qing
無錯,mo'cu
摩打,mo'da
無搭霎,mo'da'sha
無膽,mo'dan
無膽匪類,mo'dan'fei'lei
無得,mo'de
無得彈,mo'de'dan
無得頂,mo'de'ding
無得傾,mo'de'qing
摩登,mo'deng
摩登瓜子,mo'deng'gua'zi
無定性無定準,mo'ding'xing'mo'ding'zhun
無度數,mo'du'shu
無端白事,mo'duan'bai'shi
無端端,mo'duan'duan
無耳藤急靠托,mo'er'teng'ji'kao'tuo
無耳性,mo'er'xing
無符,mo'fu
無咁好氣,mo'gan'hao'qi
無根蔸,mo'gen'dou
無話,mo'hua
無計,mo'ji
無幾何,mo'ji'he
無幾耐,mo'ji'nai
無記性,mo'ji'xing
無家教,mo'jia'jiao
無交易,mo'jiao'yi
無解,mo'jie
墨劇,mo'ju
無口齒,mo'kou'chi
無厘搭霎,mo'li'da'sha
無厘神氣,mo'li'shen'qi
無厘癮,mo'li'yin
無厘癮頭,mo'li'yin'tou
無料,mo'liao
無料到,mo'liao'dao
無聊賴,mo'liao'lai
無漏罅,mo'lou'xia
摸埋,mo'mai
無脈,mo'mai
摸盲盲,mo'mang'mang
摸門釘,mo'men'ding
無米粥,mo'mi'zhou
無乜,mo'mie
無咩,mo'mie
無無端端,mo'mo'duan'duan
摩納哥,mo'na'ge
無嗱嗱,mo'na'na
無譜,mo'pu
墨七,mo'qi
無情白事,mo'qing'bai'shi
無情雞,mo'qing'ji
無情鷄,mo'qing'ji
無曬,mo'shai
無曬表情無曬符,mo'shai'biao'qing'mo'shai'fu
無曬癮,mo'shai'yin
無聲氣,mo'sheng'qi
無省起,mo'sheng'qi
無事,mo'shi
無世藝,mo'shi'yi
無手尾,mo'shou'wei
墨水筆,mo'shui'bi
無所事事行開,mo'suo'shi'shi'xing'kai
無所謂,mo'suo'wei
無他,mo'ta
抹臺布,mo'tai'bu
抹檯布,mo'tai'bu
模特兒,mo'te'er
無頭無尾,mo'tou'mo'wei
無頭烏蠅,mo'tou'wu'ying
嚤佗,mo'tuo
摩托,mo'tuo
無王管,mo'wang'guan
無謂,mo'wei
無尾飛堶,mo'wei'fei'tuo
無紋路,mo'wen'lu
摩晞,mo'xi
無相干,mo'xiang'gan
無行,mo'xing
無性,mo'xing
無修,mo'xiu
墨硯,mo'yan
無厴雞籠,mo'yan'ji'long
無研究,mo'yan'jiu
無腰骨,mo'yao'gu
無嘢,mo'ye
無嘢到,mo'ye'dao
無嘢嚟,mo'ye'li
無益,mo'yi
無意思,mo'yi'si
無癮,mo'yin
無有怕,mo'you'pa
墨魚,mo'yu
無准,mo'zhun
無走趲,mo'zou'zan
踎墩,mou'dun
木獨,mu'du
木糠,mu'kang
木口木面,mu'kou'mu'mian
木虱,mu'shi
木頭公仔,mu'tou'gong'zai
木嘴,mu'zui
拿拿聲,na'na'sheng
內傷,na'shang
乸型,na'xing
奶,nai
耐不耐,nai'bu'nai
孻瓜,nai'gua
孻屘,nai'man
奶奶,nai'nai
孻女,nai'nv
奶式,nai'shi
耐唔中,nai'wu'zhong
奶昔,nai'xi
孻仔,nai'zai
耐中,nai'zhong
攤檔,nan'dang
難抵,nan'di
難頂,nan'ding
南風窗,nan'feng'chuang
南華李,nan'hua'li
南路,nan'lu
南無,nan'mo
南無佬,nan'mo'lao
南乳,nan'ru
南乳花生,nan'ru'hua'sheng
南乳肉,nan'ru'rou
蝻蛇,nan'she
南特,nan'te
南洋,nan'yang
南洋伯,nan'yang'bo
男仔,nan'zai
男仔頭,nan'zai'tou
南棗,nan'zao
攤直,nan'zhi
鬧哄哄,nao'hong'hong
鬧交,nao'jiao
鬧熱,nao're
腦囟,nao'xin
呢單嘢,ne'chan'ye
呢處,ne'chu
呢啲,ne'di
呢啲事,ne'di'shi
呢度,ne'du
呢杠嘢,ne'gang'ye
呢槓嘢,ne'gang'ye
呢嗱,ne'na
呢排,ne'pai
呢條友,ne'tiao'you
呢位,ne'wei
嫩水,nen'shui
泥湴,ni'ban
泥塵,ni'chen
你吹咩,ni'chui'mie
你哋,ni'di
你啲人,ni'di'ren
你嘅,ni'ge
你個死人頭,ni'ge'si'ren'tou
你個頭,ni'ge'tou
你好嘢,ni'hao'ye
你話事,ni'hua'shi
你就想,ni'jiu'xiang
你老味,ni'lao'wei
你老尾,ni'lao'wei
尼龍,ni'long
匿埋,ni'mai
你咪理,ni'mi'li
泥普薩過河自身難保,ni'pu'sa'guo'he'zi'shen'nan'bao
泥肉,ni'rou
你諗你,ni'shen'ni
泥水佬,ni'shui'lao
你喺,ni'xi
你係得嘅,ni'xi'de'ge
你系得嘅,ni'xi'de'ge
泥磚,ni'zhuan
拈刺啖拈,nian'ci'dan'nian
拈刺噉拈,nian'ci'dan'nian
念嚇先,nian'he'xian
撚化,nian'hua
念口黃,nian'kou'huang
年輕人,nian'qing'ren
蔫韌,nian'ren
年生,nian'sheng
撚手菜,nian'shou'cai
年頭,nian'tou
年晚煎堆人有我有,nian'wan'jian'dui'ren'you'wo'you
年尾,nian'wei
撚住,nian'zhu
嬲爆爆,niao'bao'bao
嫋高,niao'gao
尿急,niao'ji
齧牙,nie'ya
擰頭,ning'tou
擰住,ning'zhu
擰轉,ning'zhuai
擰轉頭,ning'zhuai'tou
牛白腩,niu'bai'nan
牛百葉,niu'bai'ye
牛草肚,niu'cao'du
牛腸,niu'chang
拗斷,niu'duan
牛軛,niu'e
紐耳,niu'er
牛臯,niu'gao
牛皋,niu'gao
牛高馬大,niu'gao'ma'da
拗頸,niu'geng
紐公,niu'gong
牛牯,niu'gu
牛河,niu'he
拗痕,niu'hen
拗胡婆,niu'hu'po
扭計,niu'ji
扭計師爺,niu'ji'shi'ye
扭計祖宗,niu'ji'zu'zong
牛噍牡丹,niu'jiao'mu'dan
牛精,niu'jing
牛欄,niu'lan
扭六壬,niu'liu'ren
紐門,niu'men
紐乸,niu'na
牛腩,niu'nan
牛輾,niu'nian
扭擰,niu'ning
牛扒,niu'pa
牛皮,niu'pi
牛皮燈籠點極唔明,niu'pi'deng'long'dian'ji'wu'ming
拗氣,niu'qi
拗撬,niu'qiao
牛乳,niu'ru
牛乳餅,niu'ru'bing
拗手瓜,niu'shou'gua
拗數口,niu'shu'kou
牛頭褲,niu'tou'ku
牛王,niu'wang
牛王頭,niu'wang'tou
扭紋,niu'wen
扭紋柴,niu'wen'chai
牛唔飲水唔撳得牛頭低,niu'wu'yin'shui'wu'qin'de'niu'tou'di
拗心白菜,niu'xin'bai'cai
拗腰,niu'yao
牛油,niu'you
牛雜,niu'za
牛仔,niu'zai
牛仔褲,niu'zai'ku
燶飯,nong'fan
暖粒粒,nuan'li'li
暖水袋,nuan'shui'dai
暖水壺,nuan'shui'hu
糯米糍,nuo'mi'ci
糯米雞,nuo'mi'ji
糯米鷄,nuo'mi'ji
女包,nv'bao
女女,nv'nv
女仔,nv'zai
女仔之家,nv'zai'zhi'jia
嘔電,ou'dian
漚肥,ou'fei
漚氣,ou'qi
歐塞爾,ou'sai'er
歐曬,ou'shai
嘔血,ou'xue
漚仔,ou'zai
怕醜,pa'chou
啪拿,pa'na
扒手,pa'shou
派司,pa'si
派司砵,pa'si'bo
拍檔,pai'dang
拍得過,pai'de'guo
拍得住,pai'de'zhu
派對,pai'dui
拍馬屁,pai'ma'pi
拍乸,pai'na
派拿,pai'na
派士,pai'shi
拍手無塵,pai'shou'mo'chen
拍手掌,pai'shou'zhang
拍拖,pai'tuo
拍烏蠅,pai'wu'ying
拍心口,pai'xin'kou
拍硬檔,pai'ying'dang
拍紙簿,pai'zhi'bu
盼穀,pan'gu
盤滿鉢滿,pan'man'bo'man
盤滿缽滿,pan'man'bo'man
判頭盤,pan'tou'pan
番禺蠟燭假細心,pan'yu'la'zhu'jia'xi'xin
泡打粉,pao'da'fen
拋浪頭,pao'lang'tou
拋生藕,pao'sheng'ou
拋水,pao'shui
炮仗,pao'zhang
炮仗頸,pao'zhang'geng
炮仗領,pao'zhang'ling
炮製,pao'zhi
配料,pei'liao
賠湯藥,pei'shang'shuo
陪太子讀書,pei'tai'zi'dou'shu
碰彩,peng'cai
棚寮,peng'liao
蟛蜞,peng'qi
棚尾拉箱暗中走人,peng'wei'la'xiang'an'zhong'zou'ren
碰啱,peng'yan
啤把,pi'ba
批蕩,pi'dang
皮費,pi'fei
皮光肉滑,pi'guang'rou'hua
皮黃骨瘦,pi'huang'gu'shou
皮喼,pi'jie
啤梨,pi'li
啤令,pi'ling
劈炮,pi'pao
皮袍,pi'pao
啤啤仔,pi'pi'zai
皮篋,pi'qie
疋頭,pi'tou
披頭士,pi'tou'shi
批中,pi'zhong
擗咗,pi'zuo
片糖,pian'tang
嫖妓,piao'ji
撇甩,pie'shuai
撇脫,pie'tuo
頻撲,pin'bu
拼沉,pin'chen
蘋果批,pin'guo'pi
頻倫,pin'lun
頻密,pin'mi
頻頻撲撲,pin'pin'bu'bu
拼沈,pin'shen
平沽,ping'gu
乒鈴,ping'ling
乒乓波,ping'pang'bo
乒乓球,ping'pang'qiu
平平滑滑,ping'ping'hua'hua
平平坦坦,ping'ping'tan'tan
迫挾,po'jia
迫力子,po'li'zi
婆媽,po'ma
婆乸,po'na
迫紐,po'niu
蒲吧,pu'ba
菩薘,pu'da
瀑肚,pu'du
僕街,pu'jie
蒲桃,pu'tao
菩提子,pu'ti'zi
舖頭,pu'tou
蒲頭,pu'tou
鋪頭,pu'tou
僕築路,pu'zhu'lu
僕轉,pu'zhuai
起膊,qi'bo
起菜,qi'cai
七彩,qi'cai
汽車大燈,qi'che'da'deng
乞嗤,qi'chi
七除八扣,qi'chu'ba'kou
契弟,qi'di
企定,qi'ding
乞兒,qi'er
起骨,qi'gu
七國咁亂,qi'guo'gan'luan
起鑊,qi'huo
起價,qi'jia
契家佬,qi'jia'lao
契家婆契媽,qi'jia'po'qi'ma
氣咳,qi'ke
起筷,qi'kuai
七老八十,qi'lao'ba'shi
起嚟,qi'li
企理,qi'li
奇離,qi'li
淒涼,qi'liang
麒麟臂,qi'lin'bi
氣羅氣喘,qi'luo'qi'chuan
乞米佬食死蟹只只好,qi'mi'lao'shi'si'xie'zhi'zhi'hao
蜞乸,qi'na
契乸,qi'na
企起,qi'qi
七七八八,qi'qi'ba'ba
七七嚇,qi'qi'he
企起身,qi'qi'shen
企人邊,qi'ren'bian
乞人憎,qi'ren'zeng
起肉,qi'rou
起上嚟,qi'shang'li
起身,qi'shen
起身嚟,qi'shen'li
乞食,qi'shi
奇士,qi'shi
崎士,qi'shi
起勢啖,qi'shi'dan
起勢噉,qi'shi'dan
起首,qi'shou
起水,qi'shui
起痰,qi'tan
企堂,qi'tang
起頭,qi'tou
七頭咁款,qi'tou'gan'kuan
企歪啲,qi'wai'di
起屋,qi'wu
祇係,qi'xi
祇系,qi'xi
起先起意,qi'xian'qi'yi
起心,qi'xin
七星茶,qi'xing'cha
契爺,qi'ye
盵嘢,qi'ye
契仔,qi'zai
起章節附註,qi'zhang'jie'fu'zhu
起租,qi'zu
鉛筆刨,qian'bi'bao
前便,qian'bian
乾炒,qian'chao
前嗰排,qian'ge'pai
乾鯁鯁,qian'geng'geng
牽蝦,qian'ha
慳雞,qian'ji
慳鷄,qian'ji
慳儉,qian'jian
千揀萬揀,qian'jian'wan'jian
慳皮,qian'pi
千祈,qian'qi
掅起,qian'qi
慳錢,qian'qian
韆鞦,qian'qiu
千秋,qian'qiu
前日,qian'ri
前世,qian'shi
慳濕,qian'shi
乾濕褸,qian'shi'lv
前世唔修,qian'shi'wu'xiu
乾手淨腳,qian'shou'jing'jiao
潛烏龜,qian'wu'gui
扲嘢,qian'ye
錢罌,qian'ying
潛質,qian'zhi
橋凳,qiao'deng
橋躉,qiao'dun
蹺腳,qiao'jiao
撬馬腳,qiao'ma'jiao
蹺妙,qiao'miao
翹起手,qiao'qi'shou
撬牆腳,qiao'qiang'jiao
睄佢幾眼,qiao'qu'ji'yan
橋上倒涼茶何苦,qiao'shang'dao'liang'cha'he'ku
敲竹槓,qiao'zhu'gang
切菜,qie'cai
切醋,qie'cu
茄哩啡,qie'li'fei
妾侍,qie'shi
茄士咩,qie'shi'mie
茄薯,qie'shu
撳沉,qin'chen
撳電掣,qin'dian'che
撳釘,qin'ding
擒騎,qin'ji
親家老爺,qin'jia'lao'ye
親家母,qin'jia'mu
親家奶奶,qin'jia'nai'nai
蠄蟧,qin'lao
蠄蟧絲網,qin'lao'si'wang
勤力,qin'li
親力親為,qin'li'qin'wei
親力親爲,qin'li'qin'wei
禽搣筍,qin'mie'sun
擒青,qin'qing
蠄蟝,qin'qu
琴日,qin'ri
撳沈,qin'shen
親生,qin'sheng
琴晚,qin'wan
琴晚黑琴日,qin'wan'hei'qin'ri
侵早,qin'zao
撳鷓鴣,qin'zhe'gu
撳住頭,qin'zhu'tou
青悲悲,qing'bei'bei
青碧碧,qing'bi'bi
清補涼,qing'bu'liang
請茶,qing'cha
請槍,qing'cheng
輕秤香梘,qing'cheng'xiang'jian
青春痘,qing'chun'dou
青春片,qing'chun'pian
青瓜,qing'gua
傾偈,qing'ji
傾偈仔,qing'ji'zai
青椒,qing'jiao
清景,qing'jing
清撈白熠,qing'lao'bai'yi
清撈寡水,qing'lao'gua'shui
青蓮色,qing'lian'se
輕寥寥,qing'liao'liao
青頭仔,qing'tou'zai
請飲,qing'yin
情願,qing'yuan
青竹蛇,qing'zhu'she
鰽白,qiu'bai
求祈,qiu'qi
求求其其,qiu'qiu'qi'qi
求先,qiu'xian
球證,qiu'zheng
去吖,qu'a
曲尺,qu'chi
去抽,qu'chou
去得,qu'de
佢哋,qu'di
去睇,qu'di
去調,qu'diao
佢嘅,qu'ge
趣怪,qu'guai
佢話,qu'hua
去壞,qu'huai
佢講,qu'jiang
佢叫,qu'jiao
去啦,qu'la
去拉,qu'la
取錄,qu'lu
屈氣,qu'qi
曲奇,qu'qi
去去,qu'qu
趣趣地,qu'qu'di
佢佢哋,qu'qu'di
屈蛇,qu'she
去神,qu'shen
屈水,qu'shui
去死,qu'si
去死啦,qu'si'la
屈頭雞,qu'tou'ji
屈頭鷄,qu'tou'ji
去玩,qu'wan
屈尾十,qu'wei'shi
去唔去,qu'wu'qu
佢係,qu'xi
佢喺,qu'xi
佢系,qu'xi
去洗,qu'xi
趣致,qu'zhi
趣緻,qu'zhi
屈質,qu'zhi
去做,qu'zuo
去咗,qu'zuo
勸交,quan'jiao
圈聲,quan'sheng
缺德鬼,que'de'gui
雀局,que'ju
搉頭殼,que'tou'ke
雀仔,que'zai
瘸子,que'zi
群埋,qun'mai
呥呥食,ran'ran'shi
然之後,ran'zhi'hou
熱痱,re'fei
熱狗,re'gou
熱滯,re'zhi
韌黐黐,ren'chi'chi
人哋,ren'di
認低威,ren'di'wei
人工,ren'gong
人客,ren'ke
人老精鬼老靈,ren'lao'jing'gui'lao'ling
認叻,ren'le
人嚟,ren'li
人面,ren'mian
人怕危米怕篩,ren'pa'wei'mi'pa'shai
韌皮,ren'pi
人山人海,ren'shan'ren'hai
人蛇,ren'she
人事,ren'shi
人頭湧湧,ren'tou'yong'yong
人細鬼大,ren'xi'gui'da
人心肉做,ren'xin'rou'zuo
人妖,ren'yao
人一世物一世,ren'yi'shi'wu'yi'shi
棯仔,ren'zai
人渣,ren'zha
認眞,ren'zhen
認真,ren'zhen
認住,ren'zhu
日光日白,ri'guang'ri'bai
日頭日日,ri'tou'ri'ri
容乜易,rong'mie'yi
茸茸爛爛,rong'rong'lan'lan
肉赤,rou'chi
腬喉,rou'hou
肉緊,rou'jin
腬市,rou'shi
肉絲,rou'si
肉酸,rou'suan
肉痛,rou'tong
入便,ru'bian
