阿爸,a'ba
普世主教集体性,pu'shi'zhu'jiao'ji'ti'xing
普世主教团,pu'shi'zhu'jiao'tuan
普天下大欣庆,pu'tian'xia'da'xin'qing
普通司祭职,pu'tong'si'ji'zhi
普通条件,pu'tong'tiao'jian
普通文书院,pu'tong'wen'shu'yuan
普智天神,pu'zhi'tian'shen
祈祷,qi'dao
祈祷福传会,qi'dao'fu'chuan'hui
祈祷经文集,qi'dao'jing'wen'ji
祈祷手册,qi'dao'shou'ce
祈祷书,qi'dao'shu
祈祷文,qi'dao'wen
祈祷宗会,qi'dao'zong'hui
启迪,qi'di
起点,qi'dian
奇恩,qi'en
启发,qi'fa
启发信德,qi'fa'xin'de
奇迹,qi'ji
奇迹行使者,qi'ji'xing'shi'zhe
七件圣事,qi'jian'sheng'shi
弃绝,qi'jue
弃绝自己,qi'jue'zi'ji
启蒙运动,qi'meng'yun'dong
启明,qi'ming
七情六欲,qi'qing'liu'yu
祈求,qi'qiu
弃权,qi'quan
启示,qi'shi
骑士,qi'shi
乞食会士,qi'shi'hui'shi
启示录,qi'shi'lu
启示神学,qi'shi'shen'xue
七十贤士译本,qi'shi'xian'shi'yi'ben
启示真理,qi'shi'zhen'li
乞讨,qi'tao
七旬日,qi'xun'ri
七旬主日,qi'xun'zhu'ri
启应经,qi'ying'jing
旗帜,qi'zhi
七罪宗,qi'zui'zong
虔诚,qian'cheng
虔诚的,qian'cheng'de
虔诚教友,qian'cheng'jiao'you
千福年,qian'fu'nian
千福年说,qian'fu'nian'shuo
虔敬主义,qian'jing'zhu'yi
千年,qian'nian
千年说,qian'nian'shuo
千年王国说,qian'nian'wang'guo'shuo
前日,qian'ri
遣使会,qian'shi'hui
遣使会士,qian'shi'hui'shi
前夕,qian'xi
千禧年说,qian'xi'nian'shuo
千禧年王国,qian'xi'nian'wang'guo
虔信派,qian'xin'pai
迁移,qian'yi
谴责异端,qian'ze'yi'duan
乔布传,qiao'bu'chuan
乔布记,qiao'bu'ji
侨民教堂,qiao'min'jiao'tang
乔舒亚记,qiao'shu'ya'ji
钦崇,qin'chong
钦定圣母升天诏书,qin'ding'sheng'mu'sheng'tian'zhao'shu
钦定信条,qin'ding'xin'tiao
钦敬,qin'jing
勤领圣体,qin'ling'sheng'ti
寝前经,qin'qian'jing
亲在,qin'zai
亲子关系,qin'zi'guan'xi
请安,qing'an
轻便祭台,qing'bian'ji'tai
请大家祈祷,qing'da'jia'qi'dao
庆典,qing'dian
请降临经,qing'jiang'lin'jing
请降临诗,qing'jiang'lin'shi
清教徒,qing'jiao'tu
庆节,qing'jie
庆节等级,qing'jie'deng'ji
庆节相逢,qing'jie'xiang'feng
情况伦理,qing'kuang'lun'li
清理祭台,qing'li'ji'tai
清贫,qing'pin
请求时期,qing'qiu'shi'qi
情人节,qing'ren'jie
庆日,qing'ri
庆日在九月八日,qing'ri'zai'jiu'yue'ba'ri
请圣号,qing'sheng'hao
轻世金书,qing'shi'jin'shu
轻微的过失,qing'wei'de'guo'shi
轻信,qing'xin
情欲,qing'yu
请众同祷,qing'zhong'tong'dao
请众赞颂救主,qing'zhong'zan'song'jiu'zhu
庆祝,qing'zhu
庆祝节日,qing'zhu'jie'ri
求尔记忆,qiu'er'ji'yi
求祢垂怜,qiu'mi'chui'lian
求圣人转祷,qiu'sheng'ren'zhuan'dao
求主垂怜,qiu'zhu'chui'lian
区会,qu'hui
区会长,qu'hui'zhang
曲解,qu'jie
驱魔,qu'mo
驱魔经,qu'mo'jing
驱魔礼仪,qu'mo'li'yi
驱魔者,qu'mo'zhe
区域性教会,qu'yu'xing'jiao'hui
区域正权人,qu'yu'zheng'quan'ren
全部大赦,quan'bu'da'she
全大赦,quan'da'she
全德,quan'de
全德的劝谕,quan'de'de'quan'yu
全燔祭,quan'fan'ji
拳匪,quan'fei
全福,quan'fu
全国会议,quan'guo'hui'yi
全国基督宗教协会,quan'guo'ji'du'zong'jiao'xie'hui
全国教务会议,quan'guo'jiao'wu'hui'yi
全祭,quan'ji
诠经学,quan'jing'xue
权利,quan'li
权力,quan'li
劝募者,quan'mu'zhe
权能,quan'neng
全能者,quan'neng'zhe
全区主教会议,quan'qu'zhu'jiao'hui'yi
全省主教会议,quan'sheng'zhu'jiao'hui'yi
全体大会,quan'ti'da'hui
全体代表大会,quan'ti'dai'biao'da'hui
全体的,quan'ti'de
全体性,quan'ti'xing
全体主教,quan'ti'zhu'jiao
劝言,quan'yan
权杖,quan'zhang
确定当信的道理,que'ding'dang'xin'de'dao'li
缺失,que'shi
缺陷,que'xian
让位,rang'wei
热忱,re'chen
热诚派,re'cheng'pai
热情,re'qing
热心,re'xin
热心短诵,re'xin'duan'song
热心功课,re'xin'gong'ke
热心教友,re'xin'jiao'you
热心善功,re'xin'shan'gong
热心神工,re'xin'shen'gong
仁爱,ren'ai
仁慈,ren'ci
仁慈杀害,ren'ci'sha'hai
人道主义,ren'dao'zhu'yi
人的法律,ren'de'fa'lv
人的工作通谕,ren'de'gong'zuo'tong'yu
人的位格宣言,ren'de'wei'ge'xuan'yan
人的效力,ren'de'xiao'li
人的尊严,ren'de'zun'yan
人而天主,ren'er'tian'zhu
人工流产,ren'gong'liu'chan
人工受精,ren'gong'shou'jing
认可,ren'ke
人类堕落,ren'lei'duo'luo
人类救恩通谕,ren'lei'jiu'en'tong'yu
人类救主通谕,ren'lei'jiu'zhu'tong'yu
人类救主耶稣,ren'lei'jiu'zhu'ye'su
人类命运的,ren'lei'ming'yun'de
人类命运论,ren'lei'ming'yun'lun
人类生命通谕,ren'lei'sheng'ming'tong'yu
人类文化与活动,ren'lei'wen'hua'yu'huo'dong
人类学,ren'lei'xue
人类一元论,ren'lei'yi'yuan'lun
人律,ren'lv
任命,ren'ming
人权,ren'quan
人身攻击的论证,ren'shen'gong'ji'de'lun'zheng
人神同化说,ren'shen'tong'hua'shuo
人神一体说,ren'shen'yi'ti'shuo
人为论证,ren'wei'lun'zheng
人文学,ren'wen'xue
人文主义,ren'wen'zhu'yi
任选弥撒,ren'xuan'mi'sa
人子,ren'zi
日本殉教者,ri'ben'xun'jiao'zhe
日本致命者,ri'ben'zhi'ming'zhe
日常弥撒,ri'chang'mi'sa
日间祈祷,ri'jian'qi'dao
日课,ri'ke
日课经,ri'ke'jing
日历,ri'li
日露撒冷,ri'lu'sa'leng
荣福奥迹,rong'fu'ao'ji
荣福的,rong'fu'de
荣福童贞玛利亚,rong'fu'tong'zhen'ma'li'ya
荣福五端,rong'fu'wu'duan
荣福直观,rong'fu'zhi'guan
荣福之光,rong'fu'zhi'guang
荣光,rong'guang
绒帽,rong'mao
荣耀,rong'yao
荣耀只归于天主,rong'yao'zhi'gui'yu'tian'zhu
荣誉主教,rong'yu'zhu'jiao
柔和,rou'he
柔撒黎,rou'sa'li
肉身复活,rou'shen'fu'huo
肉体,rou'ti
肉欲,rou'yu
入会圣职人员,ru'hui'sheng'zhi'ren'yuan
入籍,ru'ji
儒家,ru'jia
儒教,ru'jiao
儒教的,ru'jiao'de
入境问俗,ru'jing'wen'su
入门圣事,ru'men'sheng'shi
入堂捐献,ru'tang'juan'xian
乳香,ru'xiang
儒者,ru'zhe
瑞士卫队,rui'shi'wei'dui
若翰,ruo'han
若瑟,ruo'se
若苏厄书,ruo'su'e'shu
若望,ruo'wang
若望福音,ruo'wang'fu'yin
若望一,ruo'wang'yi
撒巴特,sa'ba'te
撒旦,sa'dan
撒殚,sa'dan
撒都该人,sa'dou'gai'ren
撒杜塞党人,sa'du'sai'dang'ren
撒迦利亚书,sa'jia'li'ya'shu
撒拉弗,sa'la'fu
撒肋爵会,sa'lei'jue'hui
撒罗满,sa'luo'man
撒玛黎雅人,sa'ma'li'ya'ren
撒慕尔纪,sa'mu'er'ji
洒圣水,sa'sheng'shui
洒圣水经文,sa'sheng'shui'jing'wen
洒水式洗礼,sa'shui'shi'xi'li
赛拉芬天使,sai'la'fen'tian'shi
塞缪尔记,sai'miu'er'ji
三重冠,san'chong'guan
三重祭特权,san'chong'ji'te'quan
散居,san'ju
三连圣像,san'lian'sheng'xiang
散漫良心,san'man'liang'xin
三年圣愿,san'nian'sheng'yuan
三品修士,san'pin'xiu'shi
三日敬礼,san'ri'jing'li
三书,san'shu
三司,san'si
三王来朝瞻礼,san'wang'lai'chao'zhan'li
三位一体,san'wei'yi'ti
三位一体的,san'wei'yi'ti'de
三折圣画像,san'zhe'sheng'hua'xiang
三钟经,san'zhong'jing
色辣芬,se'la'fen
僧侣政治,seng'lv'zheng'zhi
沙尔德圣母大堂,sha'er'de'sheng'mu'da'tang
杀人,sha'ren
杀生祭,sha'sheng'ji
善导报周刊,shan'dao'bao'zhou'kan
善恶二元论,shan'e'er'yuan'lun
善功,shan'gong
善工,shan'gong
善功宝库,shan'gong'bao'ku
善功复生,shan'gong'fu'sheng
善功恢复,shan'gong'hui'fu
善功相通,shan'gong'xiang'tong
善会,shan'hui
善牧,shan'mu
善牧修女会,shan'mu'xiu'nv'hui
山上圣训,shan'shang'sheng'xun
善神,shan'shen
膳时致谢,shan'shi'zhi'xie
善行,shan'xing
善行万能,shan'xing'wan'neng
善业,shan'ye
善意,shan'yi
善意婚姻,shan'yi'hun'yin
山园,shan'yuan
善终,shan'zhong
山中宝训,shan'zhong'bao'xun
山中圣训,shan'zhong'sheng'xun
扇子,shan'zi
上等痛悔,shang'deng'tong'hui
上帝,shang'di
上帝的子民,shang'di'de'zi'min
上帝已死神学,shang'di'yi'si'shen'xue
上帝之死,shang'di'zhi'si
上帝之子,shang'di'zhi'zi
上司,shang'si
上天之门,shang'tian'zhi'men
上香,shang'xiang
上智,shang'zhi
上智之座,shang'zhi'zhi'zuo
上主,shang'zhu
上座天使,shang'zuo'tian'shi
设定住所,she'ding'zhu'suo
社会公理,she'hui'gong'li
社会生态学,she'hui'sheng'tai'xue
社会事务的关怀,she'hui'shi'wu'de'guan'huai
社会正义,she'hui'zheng'yi
社会主义,she'hui'zhu'yi
赦免,she'mian
舍弃,she'qi
畲山圣母,she'shan'sheng'mu
赦罪,she'zui
赦罪经,she'zui'jing
神哀矜,shen'ai'jin
神爱牺牲,shen'ai'xi'sheng
神操,shen'cao
审查通过,shen'cha'tong'guo
神长,shen'chang
神的,shen'de
神的显现,shen'de'xian'xian
神恩,shen'en
神恩复兴派,shen'en'fu'xing'pai
神恩复兴运动,shen'en'fu'xing'yun'dong
神恩复兴运动的,shen'en'fu'xing'yun'dong'de
申尔福歌,shen'er'fu'ge
神父,shen'fu
神父代表会,shen'fu'dai'biao'hui
神父会议,shen'fu'hui'yi
神父住宅,shen'fu'zhu'zhai
神格,shen'ge
神工,shen'gong
神功架,shen'gong'jia
神光,shen'guang
神国,shen'guo
神化,shen'hua
神花,shen'hua
神话,shen'hua
神婚,shen'hun
神魂超拔,shen'hun'chao'ba
神火,shen'huo
神迹,shen'ji
神健,shen'jian
神见,shen'jian
神枯,shen'ku
神领圣体,shen'ling'sheng'ti
神律,shen'lv
神秘的,shen'mi'de
神秘结合,shen'mi'jie'he
神秘神学,shen'mi'shen'xue
神秘义,shen'mi'yi
神秘之结合,shen'mi'zhi'jie'he
神妙圣事,shen'miao'sheng'shi
神命,shen'ming
神明,shen'ming
申命纪,shen'ming'ji
申命记,shen'ming'ji
神牧启示录,shen'mu'qi'shi'lu
神牧神学,shen'mu'shen'xue
神牧学,shen'mu'xue
神能,shen'neng
神怒,shen'nu
审判,shen'pan
神品,shen'pin
神贫,shen'pin
神祇,shen'qi
神奇的,shen'qi'de
神祇的婚姻,shen'qi'de'hun'yin
神亲,shen'qin
申请弥撒,shen'qing'mi'sa
申请人,shen'qing'ren
申请任命,shen'qing'ren'ming
申请圣职,shen'qing'sheng'zhi
神曲,shen'qu
神权,shen'quan
神权政治,shen'quan'zheng'zhi
神人,shen'ren
神人和解,shen'ren'he'jie
神人合一,shen'ren'he'yi
神人同形同性论,shen'ren'tong'xing'tong'xing'lun
神圣,shen'sheng
神圣的,shen'sheng'de
神圣疗病会,shen'sheng'liao'bing'hui
神圣牺牲,shen'sheng'xi'sheng
神师,shen'shi
神示,shen'shi
神视,shen'shi
神师神父,shen'shi'shen'fu
沈思,shen'si
神速,shen'su
神体,shen'ti
身体,shen'ti
神透,shen'tou
身外境界,shen'wai'jing'jie
神味,shen'wei
神效,shen'xiao
神性,shen'xing
神性的,shen'xing'de
神修,shen'xiu
神修导师,shen'xiu'dao'shi
神修的,shen'xiu'de
神修学,shen'xiu'xue
神修指导,shen'xiu'zhi'dao
神学,shen'xue
神学大全,shen'xue'da'quan
神学德性,shen'xue'de'xing
神学集成,shen'xue'ji'cheng
神学家,shen'xue'jia
神学生,shen'xue'sheng
神学修士,shen'xue'xiu'shi
神学院院长,shen'xue'yuan'yuan'zhang
神业,shen'ye
神意,shen'yi
神益,shen'yi
神印,shen'yin
深渊,shen'yuan
神召,shen'zhao
神召会,shen'zhao'hui
神哲学院,shen'zhe'xue'yuan
神职,shen'zhi
神治国,shen'zhi'guo
神职人员,shen'zhi'ren'yuan
神之子,shen'zhi'zi
圣安博,sheng'an'bo
圣奥斯定,sheng'ao'si'ding
圣保禄,sheng'bao'lu
圣保罗,sheng'bao'luo
圣杯,sheng'bei
圣本笃会规,sheng'ben'du'hui'gui
圣彼得,sheng'bi'de
圣彼得大殿,sheng'bi'de'da'dian
圣饼,sheng'bing
圣伯铎,sheng'bo'duo
圣伯铎宝座,sheng'bo'duo'bao'zuo
圣伯铎大殿,sheng'bo'duo'da'dian
圣伯铎大殿维修小组,sheng'bo'duo'da'dian'wei'xiu'xiao'zu
圣伯多禄,sheng'bo'duo'lu
圣伯铎首席权,sheng'bo'duo'shou'xi'quan
圣伯拉修祝福,sheng'bo'la'xiu'zhu'fu
圣餐,sheng'can
圣餐礼,sheng'can'li
圣宠,sheng'chong
圣宠的境界,sheng'chong'de'jing'jie
圣诞歌,sheng'dan'ge
圣诞歌曲,sheng'dan'ge'qu
圣诞花环,sheng'dan'hua'huan
圣诞花圈,sheng'dan'hua'quan
圣诞节,sheng'dan'jie
圣诞马槽,sheng'dan'ma'cao
圣诞期,sheng'dan'qi
圣诞前夕,sheng'dan'qian'xi
圣诞山洞,sheng'dan'shan'dong
圣诞诗,sheng'dan'shi
圣诞树,sheng'dan'shu
圣诞夜,sheng'dan'ye
圣道礼仪,sheng'dao'li'yi
圣道茂亚奎纳,sheng'dao'mao'ya'kui'na
圣道明,sheng'dao'ming
圣道宣讲,sheng'dao'xuan'jiang
圣道职,sheng'dao'zhi
圣德,sheng'de
圣地,sheng'di
圣地管理员,sheng'di'guan'li'yuan
圣殿,sheng'dian
圣殿骑士团,sheng'dian'qi'shi'tuan
圣典文学,sheng'dian'wen'xue
圣髑,sheng'du
圣髑柜,sheng'du'gui
圣髑盒,sheng'du'he
圣髑龛,sheng'du'kan
圣髑匣,sheng'du'xia
圣髑箱,sheng'du'xiang
圣多福圣牌,sheng'duo'fu'sheng'pai
圣而公教会,sheng'er'gong'jiao'hui
圣方济会,sheng'fang'ji'hui
圣方济萨威,sheng'fang'ji'sa'wei
圣方济萨威会,sheng'fang'ji'sa'wei'hui
圣方济小兄弟会,sheng'fang'ji'xiao'xiong'di'hui
圣方济亚西西,sheng'fang'ji'ya'xi'xi
圣妇,sheng'fu
圣父,sheng'fu
圣袱,sheng'fu
圣覆,sheng'fu
圣盖,sheng'gai
圣歌,sheng'ge
圣歌集,sheng'ge'ji
圣歌学,sheng'ge'xue
圣歌研究,sheng'ge'yan'jiu
圣歌作者,sheng'ge'zuo'zhe
圣工,sheng'gong
圣公会,sheng'gong'hui
圣公会的,sheng'gong'hui'de
圣公会公祷书,sheng'gong'hui'gong'dao'shu
圣盒,sheng'he
圣化,sheng'hua
圣化的职务,sheng'hua'de'zhi'wu
圣化家庭讲习会,sheng'hua'jia'ting'jiang'xi'hui
圣华兰亭节,sheng'hua'lan'ting'jie
圣化圣宠,sheng'hua'sheng'chong
圣化圣油,sheng'hua'sheng'you
圣灰礼仪星期三,sheng'hui'li'yi'xing'qi'san
圣灰日,sheng'hui'ri
省会长,sheng'hui'zhang
生魂,sheng'hun
圣火,sheng'huo
生活的标准,sheng'huo'de'biao'zhun
生活质量,sheng'huo'zhi'liang
圣迹,sheng'ji
圣祭礼仪,sheng'ji'li'yi
圣家,sheng'jia
圣家三口,sheng'jia'san'kou
圣教法典,sheng'jiao'fa'dian
圣教法规,sheng'jiao'fa'gui
圣教四规,sheng'jiao'si'gui
圣阶,sheng'jie
升阶经,sheng'jie'jing
圣井,sheng'jing
圣京,sheng'jing
圣经,sheng'jing
圣经的可靠性,sheng'jing'de'ke'kao'xing
圣经的权威性,sheng'jing'de'quan'wei'xing
圣经的正统性,sheng'jing'de'zheng'tong'xing
圣经古抄本,sheng'jing'gu'chao'ben
圣经校订本,sheng'jing'jiao'ding'ben
圣经灵感,sheng'jing'ling'gan
圣经批注,sheng'jing'pi'zhu
圣经祈祷,sheng'jing'qi'dao
圣经启示,sheng'jing'qi'shi
圣经神学,sheng'jing'shen'xue
圣经圣时,sheng'jing'sheng'shi
圣经诵祷,sheng'jing'song'dao
圣经索引,sheng'jing'suo'yin
圣经修正译本,sheng'jing'xiu'zheng'yi'ben
圣经选读,sheng'jing'xuan'du
圣经选读集,sheng'jing'xuan'du'ji
圣经学,sheng'jing'xue
圣经学会,sheng'jing'xue'hui
圣经训释,sheng'jing'xun'shi
圣经要语索引,sheng'jing'yao'yu'suo'yin
圣经用语汇编,sheng'jing'yong'yu'hui'bian
圣经之不错性,sheng'jing'zhi'bu'cuo'xing
圣经之无误性,sheng'jing'zhi'wu'wu'xing
圣经之译本,sheng'jing'zhi'yi'ben
圣经中的神学,sheng'jing'zhong'de'shen'xue
圣经主日,sheng'jing'zhu'ri
圣经注释通谕,sheng'jing'zhu'shi'tong'yu
圣经主义,sheng'jing'zhu'yi
圣爵,sheng'jue
圣爵布,sheng'jue'bu
圣龛,sheng'kan
圣礼,sheng'li
圣礼部,sheng'li'bu
胜利的教会,sheng'li'de'jiao'hui
圣殓布,sheng'lian'bu
圣灵,sheng'ling
圣灵学,sheng'ling'xue
圣路加福音,sheng'lu'jia'fu'yin
圣禄茂,sheng'lu'mao
圣轮法院,sheng'lun'fa'yuan
圣玛迪,sheng'ma'di
圣玛弟亚,sheng'ma'di'ya
圣玛窦,sheng'ma'dou
圣玛利亚对经,sheng'ma'li'ya'dui'jing
圣马太,sheng'ma'tai
圣马提亚,sheng'ma'ti'ya
圣门,sheng'men
圣弥额尔,sheng'mi'e'er
圣弥格,sheng'mi'ge
圣名,sheng'ming
声明,sheng'ming
生命,sheng'ming
生命之魂,sheng'ming'zhi'hun
生命之粮,sheng'ming'zhi'liang
圣母,sheng'mu
圣母爱子会,sheng'mu'ai'zi'hui
圣母抱耶稣像,sheng'mu'bao'ye'su'xiang
圣母大殿,sheng'mu'da'dian
圣母大学,sheng'mu'da'xue
圣母诞辰,sheng'mu'dan'chen
圣母祷文,sheng'mu'dao'wen
圣母的,sheng'mu'de
圣母德叙祷文,sheng'mu'de'xu'dao'wen
圣母访亲,sheng'mu'fang'qin
圣母奉献日纪念,sheng'mu'feng'xian'ri'ji'nian
圣母会,sheng'mu'hui
圣母加冕,sheng'mu'jia'mian
圣母经,sheng'mu'jing
圣母敬礼劝谕,sheng'mu'jing'li'quan'yu
圣母军,sheng'mu'jun
圣母昆仲会,sheng'mu'kun'zhong'hui
圣母领报,sheng'mu'ling'bao
圣母论,sheng'mu'lun
圣母玫瑰节,sheng'mu'mei'gui'jie
圣母蒙召升天,sheng'mu'meng'zhao'sheng'tian
圣母七苦,sheng'mu'qi'ku
圣母庆节,sheng'mu'qing'jie
圣母日,sheng'mu'ri
圣母升天会,sheng'mu'sheng'tian'hui
圣母圣心会,sheng'mu'sheng'xin'hui
圣母圣心敬礼,sheng'mu'sheng'xin'jing'li
圣母始胎无染原罪,sheng'mu'shi'tai'wu'ran'yuan'zui
圣母赎虏瞻礼,sheng'mu'shu'lu'zhan'li
圣母颂,sheng'mu'song
圣母颂词,sheng'mu'song'ci
圣母探亲,sheng'mu'tan'qin
圣母天地母皇,sheng'mu'tian'di'mu'huang
圣母无玷圣心,sheng'mu'wu'dian'sheng'xin
圣母无玷始胎,sheng'mu'wu'dian'shi'tai
圣母无染原罪,sheng'mu'wu'ran'yuan'zui
圣母无原罪,sheng'mu'wu'yuan'zui
圣母显灵圣牌,sheng'mu'xian'ling'sheng'pai
圣母献耶稣于圣殿,sheng'mu'xian'ye'su'yu'sheng'dian
圣母小日课,sheng'mu'xiao'ri'ke
圣母学,sheng'mu'xue
圣母元后,sheng'mu'yuan'hou
圣母月,sheng'mu'yue
圣母月敬礼,sheng'mu'yue'jing'li
圣母尊主颂,sheng'mu'zun'zhu'song
圣纳爵罗耀拉,sheng'na'jue'luo'yao'la
圣囊,sheng'nang
圣尼阁,sheng'ni'ge
圣尼各老,sheng'ni'ge'lao
圣年,sheng'nian
圣年大赦,sheng'nian'da'she
圣女,sheng'nv
圣帕,sheng'pa
圣牌,sheng'pai
圣盘,sheng'pan
圣品,sheng'pin
圣器,sheng'qi
圣人,sheng'ren
圣人敬礼,sheng'ren'jing'li
圣人列品祷文,sheng'ren'lie'pin'dao'wen
圣人圣女,sheng'ren'sheng'nv
圣人通用经文,sheng'ren'tong'yong'jing'wen
圣人遗物,sheng'ren'yi'wu
圣容,sheng'rong
圣若瑟外方传教会,sheng'ruo'se'wai'fang'chuan'jiao'hui
圣三的,sheng'san'de
圣三光荣颂,sheng'san'guang'rong'song
圣三节,sheng'san'jie
圣三主日,sheng'san'zhu'ri
圣赦院,sheng'she'yuan
圣神,sheng'shen
圣神的恩赐,sheng'shen'de'en'ci
圣神的发生,sheng'shen'de'fa'sheng
圣神的果实,sheng'shen'de'guo'shi
圣神降临经,sheng'shen'jiang'lin'jing
圣神降临日,sheng'shen'jiang'lin'ri
圣神降临瞻礼,sheng'shen'jiang'lin'zhan'li
圣神降临主日,sheng'shen'jiang'lin'zhu'ri
圣神七恩,sheng'shen'qi'en
圣神同祷会,sheng'shen'tong'dao'hui
圣神同祷会的,sheng'shen'tong'dao'hui'de
圣神同祷派,sheng'shen'tong'dao'pai
圣神学,sheng'shen'xue
圣圣圣颂,sheng'sheng'sheng'song
圣事,sheng'shi
圣史,sheng'shi
圣师,sheng'shi
圣时,sheng'shi
圣石,sheng'shi
圣诗,sheng'shi
圣事部,sheng'shi'bu
圣事的恩宠,sheng'shi'de'en'chong
圣事的恩佑,sheng'shi'de'en'you
圣事的功效,sheng'shi'de'gong'xiao
圣事的建立,sheng'shi'de'jian'li
圣事的神印,sheng'shi'de'shen'yin
圣事的主持者,sheng'shi'de'zhu'chi'zhe
圣事礼典,sheng'shi'li'dian
盛式弥撒,sheng'shi'mi'sa
圣事内的礼仪共享,sheng'shi'nei'de'li'yi'gong'xiang
圣事内相通,sheng'shi'nei'xiang'tong
圣事圣宠,sheng'shi'sheng'chong
盛式誓愿,sheng'shi'shi'yuan
圣事手册,sheng'shi'shou'ce
圣事外的礼仪共享,sheng'shi'wai'de'li'yi'gong'xiang
圣事外相通,sheng'shi'wai'xiang'tong
圣事之质与形,sheng'shi'zhi'zhi'yu'xing
圣水,sheng'shui
圣水棒,sheng'shui'bang
圣水池,sheng'shui'chi
圣水罐,sheng'shui'guan
圣思定,sheng'si'ding
圣所,sheng'suo
圣索,sheng'suo
圣所保护权,sheng'suo'bao'hu'quan
生态学,sheng'tai'xue
圣坛,sheng'tan
圣堂,sheng'tang
圣体,sheng'ti
圣梯,sheng'ti
圣体布,sheng'ti'bu
圣体出巡,sheng'ti'chu'xun
圣体大会,sheng'ti'da'hui
圣体的饼酒形像,sheng'ti'de'bing'jiu'xing'xiang
圣体灯,sheng'ti'deng
圣体发光,sheng'ti'fa'guang
圣体光,sheng'ti'guang
圣体柜,sheng'ti'gui
圣体盒,sheng'ti'he
圣体降福,sheng'ti'jiang'fu
圣体龛,sheng'ti'kan
圣体栏杆,sheng'ti'lan'gan
圣体盘,sheng'ti'pan
圣体伞,sheng'ti'san
圣体圣事,sheng'ti'sheng'shi
圣体小片,sheng'ti'xiao'pian
圣体游行,sheng'ti'you'xing
圣体月牙座,sheng'ti'yue'ya'zuo
圣体斋,sheng'ti'zhai
圣体蘸圣血,sheng'ti'zhan'sheng'xue
圣体之形像,sheng'ti'zhi'xing'xiang
圣统制,sheng'tong'zhi
圣徒相通,sheng'tu'xiang'tong
圣物,sheng'wu
圣洗承诺,sheng'xi'cheng'nuo
圣洗池,sheng'xi'chi
圣西略会规,sheng'xi'lue'hui'gui
圣洗圣事,sheng'xi'sheng'shi
圣洗圣水,sheng'xi'sheng'shui
圣洗圣油,sheng'xi'sheng'you
圣洗誓愿,sheng'xi'shi'yuan
圣贤学,sheng'xian'xue
圣贤研究,sheng'xian'yan'jiu
圣贤传记,sheng'xian'zhuan'ji
圣像,sheng'xiang
圣相,sheng'xiang
圣像破坏者,sheng'xiang'po'huai'zhe
圣像学,sheng'xiang'xue
圣心,sheng'xin
圣心家庭之主,sheng'xin'jia'ting'zhi'zhu
圣心为王,sheng'xin'wei'wang
圣雅风力格里,sheng'ya'feng'li'ge'li
圣言,sheng'yan
圣言会,sheng'yan'hui
圣颜巾,sheng'yan'jin
圣言宣读集会,sheng'yan'xuan'du'ji'hui
圣业乐修院,sheng'ye'le'xiu'yuan
圣仪,sheng'yi
圣衣,sheng'yi
圣衣会,sheng'yi'hui
圣衣圣母,sheng'yi'sheng'mu
圣衣圣牌,sheng'yi'sheng'pai
圣衣特恩,sheng'yi'te'en
圣印,sheng'yin
圣婴割损瞻礼,sheng'ying'ge'sun'zhan'li
圣婴会,sheng'ying'hui
圣咏集,sheng'yong'ji
圣咏团,sheng'yong'tuan
圣咏吟唱,sheng'yong'yin'chang
圣油,sheng'you
圣油柜,sheng'you'gui
圣油盒,sheng'you'he
生育调节,sheng'yu'tiao'jie
圣愿,sheng'yuan
圣愿十字,sheng'yuan'shi'zi
圣乐,sheng'yue
圣月,sheng'yue
圣乐规章通谕,sheng'yue'gui'zhang'tong'yu
圣乐演奏,sheng'yue'yan'zou
圣云仙会,sheng'yun'xian'hui
圣瞻礼六,sheng'zhan'li'liu
省长,sheng'zhang
圣召,sheng'zhao
圣召联谊会,sheng'zhao'lian'yi'hui
圣者,sheng'zhe
圣枝,sheng'zhi
圣秩,sheng'zhi
圣职,sheng'zhi
圣职部,sheng'zhi'bu
圣职等级,sheng'zhi'deng'ji
圣职俸禄,sheng'zhi'feng'lu
圣职会议,sheng'zhi'hui'yi
圣职徽章,sheng'zhi'hui'zhang
圣职降级,sheng'zhi'jiang'ji
圣秩阶级,sheng'zhi'jie'ji
圣职阶级组织,sheng'zhi'jie'ji'zu'zhi
圣职人士,sheng'zhi'ren'shi
圣职人员,sheng'zhi'ren'yuan
圣秩圣事,sheng'zhi'sheng'shi
圣职特权,sheng'zhi'te'quan
圣职研究,sheng'zhi'yan'jiu
圣职之委任,sheng'zhi'zhi'wei'ren
圣枝主日,sheng'zhi'zhu'ri
圣职专权,sheng'zhi'zhuan'quan
圣周,sheng'zhou
圣周礼拜五,sheng'zhou'li'bai'wu
圣周六,sheng'zhou'liu
圣周四,sheng'zhou'si
圣周五,sheng'zhou'wu
圣周星期六,sheng'zhou'xing'qi'liu
圣周星期四,sheng'zhou'xing'qi'si
圣周星期五,sheng'zhou'xing'qi'wu
圣烛节,sheng'zhu'jie
圣主日,sheng'zhu'ri
圣传,sheng'zhuan
圣子,sheng'zi
圣子高悬十字架上歌,sheng'zi'gao'xuan'shi'zi'jia'shang'ge
圣子降生,sheng'zi'jiang'sheng
圣祖,sheng'zu
圣座,sheng'zuo
圣座答书,sheng'zuo'da'shu
