阿爸,a'ba
笑骑骑,xiao'qi'qi
小心駛得晚年船,xiao'xin'shi'de'wan'nian'chuan
小心驶得晚年船,xiao'xin'shi'de'wan'nian'chuan
小厴,xiao'yan
霄夜,xiao'ye
宵夜,xiao'ye
蟹弶,xie'jiang
心抱,xin'bao
心淡,xin'dan
新哋,xin'di
心多多,xin'duo'duo
心甘,xin'gan
信瓜,xin'gua
心挂挂,xin'gua'gua
心掛掛,xin'gua'gua
心喐喐,xin'guo'guo
新净,xin'jing
新淨,xin'jing
心口,xin'kou
心口翳,xin'kou'yi
心水,xin'shui
心思思,xin'si'si
心息,xin'xi
心罨,xin'yan
心悒,xin'yi
心郁郁,xin'yu'yu
心鬱鬱,xin'yu'yu
擤鼻涕,xing'bi'ti
行车天桥,xing'che'tian'qiao
行車天橋,xing'ju'tian'qiao
行嚟行去,xing'li'xing'qu
醒目,xing'mu
行人天桥,xing'ren'tian'qiao
行人天橋,xing'ren'tian'qiao
秀才手巾包书,xiu'cai'shou'jin'bao'shu
秀才手巾包書,xiu'cai'shou'jin'bao'shu
繡花袋仔人人啱,xiu'hua'dai'zi'ren'ren'yan
绣花袋仔人人啱,xiu'hua'dai'zi'ren'ren'yan
羞家,xiu'jia
戌門,xu'men
戌门,xu'men
恤衫,xu'shan
軒芝斯,xuan'zhi'si
轩芝斯,xuan'zhi'si
雪糕,xue'gao
雪柜,xue'gui
雪櫃,xue'gui
雪茄,xue'jia
雪条,xue'tiao
雪條,xue'tiao
噱頭,xue'tou
噱头,xue'tou
血压高,xue'ya'gao
血壓高,xue'ya'gao
雪种,xue'zhong
雪種,xue'zhong
牙擦,ya'ca
芽菜,ya'cai
亞單睇榜一眼睇曬,ya'chan'di'bang'yi'yan'di'shai
亚单睇榜一眼睇晒,ya'dan'di'bang'yi'yan'di'shai
丫角髻,ya'jiao'ji
鴨乸,ya'na
鸭乸,ya'na
牙烟,ya'yan
牙煙,ya'yan
挜拃,ya'zha
掗拃,ya'zha
岩巉,yan'chan
晏蒂,yan'di
眼定定,yan'ding'ding
眼瞓,yan'fen
眼甘甘,yan'gan'gan
眼光光,yan'guang'guang
眼核,yan'he
眼花花,yan'hua'hua
烟灰缸,yan'hui'gang
煙灰缸,yan'hui'gang
奄尖,yan'jian
淹尖,yan'jian
眼崛崛,yan'jue'jue
眼泪嗲嗲渧,yan'lei'dia'dia'di
眼淚嗲嗲渧,yan'lei'dia'dia'di
眼轆轆,yan'lu'lu
眼辘辘,yan'lu'lu
眼睩睩,yan'lu'lu
眼眉,yan'mei
厴門,yan'men
厴门,yan'men
眼蒙蒙,yan'meng'meng
眼濛濛,yan'meng'meng
啱晒,yan'shai
啱曬,yan'shai
鹽蛇,yan'she
盐蛇,yan'she
燕梳,yan'shu
研碎,yan'sui
眼坦坦,yan'tan'tan
眼凸凸,yan'tu'tu
啱先,yan'xian
啱心水,yan'xin'shui
躽胸凸肚,yan'xiong'tu'du
啱啱,yan'yan
岩岩巉巉,yan'yan'chan'chan
眼斩斩,yan'zhan'zhan
眼斬斬,yan'zhan'zhan
烟盅,yan'zhong
煙盅,yan'zhong
晏昼,yan'zhou
晏晝,yan'zhou
罨住,yan'zhu
杨桃,yang'tao
楊桃,yang'tao
洋烛,yang'zhu
洋燭,yang'zhu
約莫,yao'mo
椰菜,ye'cai
掖高裤脚,ye'gao'ku'jiao
掖高褲腳,ye'gao'ku'jiao
一把火,yi'ba'huo
一坺牛屎,yi'ba'niu'shi
一部通书睇到老,yi'bu'tong'shu'di'dao'lao
一部通書睇到老,yi'bu'tong'shu'di'dao'lao
一搊锁匙,yi'chou'suo'chi
一搊鎖匙,yi'chou'suo'shi
一啖,yi'dan
一担担,yi'dan'dan
一擔擔,yi'dan'dan
一戙都冇,yi'dong'dou'mao
一唪臭味,yi'feng'chou'wei
一个鏰都冇,yi'ge'beng'dou'mao
一個鏰都冇,yi'ge'beng'dou'mao
抑或,yi'huo
一鑊泡,yi'huo'pao
一镬泡,yi'huo'pao
一鑊熟,yi'huo'shu
一镬熟,yi'huo'shu
一脚踢,yi'jiao'ti
一腳踢,yi'jiao'ti
翳焗,yi'ju
一樖樹,yi'ke'shu
一碌木,yi'lu'mu
一揇,yi'nan
一淠屎,yi'pi'shi
一仆一碌,yi'pu'yi'lu
一僕一碌,yi'pu'yi'lu
一人行喊窄霸道,yi'ren'hang'han'zhai'ba'dao
一身蚁,yi'shen'yi
一身蟻,yi'shen'yi
醫生,yi'sheng
医生,yi'sheng
熠熟狗頭,yi'shu'gou'tou
熠熟狗头,yi'shu'gou'tou
一遝,yi'ta
一沓,yi'ta
一天都光晒,yi'tian'dou'guang'shai
一天都光曬,yi'tian'dou'guang'shai
一喺,yi'xi
咿挹,yi'yi
一于,yi'yu
一於,yi'yu
阴功,yin'gong
陰功,yin'gong
引擎,yin'qing
噖日,yin'ri
飲勝,yin'sheng
饮胜,yin'sheng
阴湿,yin'shi
陰濕,yin'shi
阴阴沉沉,yin'yin'chen'chen
陰陰沉沉,yin'yin'chen'chen
吟吟沉沉,yin'yin'chen'chen
阴阴湿湿,yin'yin'shi'shi
陰陰濕濕,yin'yin'shi'shi
銀紙,yin'zhi
银纸,yin'zhi
阴騭,yin'zhi
阴骘,yin'zhi
陰騭,yin'zhi
英寸,ying'cun
罂告,ying'gao
罌告,ying'gao
硬頸,ying'geng
硬颈,ying'jing
用晒,yong'shai
用曬,yong'shai
用信用卡签帐,yong'xin'yong'ka'qian'zhang
用信用卡簽帳,yong'xin'yong'ka'qian'zhang
有啲人,you'di'ren
有風駛盡利,you'feng'shi'jin'li
有风驶尽利,you'feng'shi'jin'li
游離浪蕩,you'li'lang'dang
游离浪荡,you'li'lang'dang
有冇,you'mao
有咩事,you'mie'shi
又試,you'shi
又试,you'shi
游水,you'shui
有頭威冇尾陣,you'tou'wei'mao'wei'zhen
有头威冇尾阵,you'tou'wei'mao'wei'zhen
有碗話碗有碟話碟,you'wan'hua'wan'you'die'hua'die
有碗话碗有碟话碟,you'wan'hua'wan'you'die'hua'die
有紋有路,you'wen'you'lu
有纹有路,you'wen'you'lu
幼細,you'xi
幼细,you'xi
忧心,you'xin
憂心,you'xin
有嘢睇,you'ye'di
甴曱,you'yue
油炸鬼,you'zha'gui
魚蛋,yu'dan
鱼蛋,yu'dan
魚滑,yu'hua
鱼滑,yu'hua
魚腩,yu'nan
魚片粥岩岩熟,yu'pian'zhou'yan'yan'shu
鱼片粥岩岩熟,yu'pian'zhou'yan'yan'shu
羽絨褸,yu'rong'lv
羽绒褛,yu'rong'lv
魚生粥僅熟,yu'sheng'zhou'jin'shu
鱼生粥仅熟,yu'sheng'zhou'jin'shu
于是乎,yu'shi'hu
於是乎,yu'shi'hu
雨溦溦,yu'wei'wei
雨遮,yu'zhe
葾崩烂臭,yuan'beng'lan'chou
葾崩爛臭,yuan'beng'lan'chou
元肉,yuan'rou
岳高頭,yue'gao'tou
岳高头,yue'gao'tou
约莫,yue'mo
曱甴,yue'you
韵律体操,yun'lv'ti'cao
韻律體操,yun'lv'ti'cao
雲吞,yun'tun
云吞,yun'tun
晕酡酡,yun'tuo'tuo
暈酡酡,yun'tuo'tuo
勻巡,yun'xun
匀巡,yun'xun
晕晕沌沌,yun'yun'dun'dun
暈暈沌沌,yun'yun'dun'dun
韫住,yun'zhu
早晨,zao'chen
早唞,zao'dou
早抖,zao'dou
燥火,zao'huo
灶君跌落鑊精神,zao'jun'die'luo'huo'jing'shen
灶君跌落镬精神,zao'jun'die'luo'huo'jing'shen
灶頭抹布鹹濕,zao'tou'ma'bu'jian'shi
灶头抹布咸湿,zao'tou'ma'bu'xian'shi
早知冇乞丐,zao'zhi'mao'qi'gai
啫喱,ze'li
詐諦,zha'di
詐弟,zha'di
诈谛,zha'di
诈弟,zha'di
揸篼乞食,zha'dou'qi'shi
摣篼乞食,zha'dou'qi'shi
詐假意,zha'jia'yi
诈假意,zha'jia'yi
詐嬌,zha'jiao
诈娇,zha'jiao
揸車,zha'ju
摣車,zha'ju
找贖,zhao'shu
棹艇,zhao'ting
摺疊,zhe'die
折堕,zhe'duo
折墮,zhe'duo
着衫,zhe'shan
摺紙,zhe'zhi
真係有心,zhen'xi'you'xin
正話,zheng'hua
正话,zheng'hua
蒸生瓜神神地,zheng'sheng'gua'shen'shen'di
郑秀文跑步吴镇宇,zheng'xiu'wen'pao'bu'wu'zhen'yu
鄭秀文跑步吳鎮宇,zheng'xiu'wen'pao'bu'wu'zhen'yu
之不过,zhi'bu'guo
之不過,zhi'bu'guo
執笠,zhi'li
执笠,zhi'li
之嘛,zhi'ma
瀄起,zhi'qi
直情,zhi'qing
枳入去,zhi'ru'qu
執生,zhi'sheng
执生,zhi'sheng
芝士,zhi'shi
執死雞,zhi'si'ji
执死鸡,zhi'si'ji
直頭,zhi'tou
直头,zhi'tou
扻頭埋牆,zhi'tou'mai'qiang
扻头埋墙,zhi'tou'mai'qiang
執頭執尾,zhi'tou'zhi'wei
执头执尾,zhi'tou'zhi'wei
至系,zhi'xi
執藥,zhi'yao
执药,zhi'yao
紙鷂,zhi'yao
纸鹞,zhi'yao
紙紮下巴口輕輕,zhi'za'xia'ba'kou'qing'qing
纸扎下巴口轻轻,zhi'zha'xia'ba'kou'qing'qing
鐘點工,zhong'dian'gong
钟点工,zhong'dian'gong
終歸,zhong'gui
终归,zhong'gui
仲未,zhong'wei
仲想,zhong'xiang
終須,zhong'xu
终须,zhong'xu
仲要,zhong'yao
中意,zhong'yi
重有,zhong'you
周身刀冇张利,zhou'shen'dao'mao'zhang'li
周身刀冇張利,zhou'shen'dao'mao'zhang'li
周先生教书有警逛,zhou'xian'sheng'jiao'shu'you'jing'guang
周先生教書有警逛,zhou'xian'sheng'jiao'shu'you'jing'guang
豬紅,zhu'gong
朱古力,zhu'gu'li
猪红,zhu'hong
竹篮打水一场空,zhu'lan'da'shui'yi'chang'kong
竹籃打水一場空,zhu'lan'da'shui'yi'chang'kong
豬脷,zhu'li
猪脷,zhu'li
竹篾,zhu'mie
豬膶,zhu'run
豬潤,zhu'run
猪润,zhu'run
著衫,zhu'shan
豬潲,zhu'shao
猪潲,zhu'shao
著數,zhu'shu
猪仔,zhu'zai
猪仔得食墟墟冚,zhu'zai'de'shi'xu'xu'kan
豬仔,zhu'zi
豬仔得食墟墟冚,zhu'zi'de'shi'xu'xu'kan
抓车,zhua'che
抓車,zhua'ju
专登,zhuan'deng
專登,zhuan'deng
撞板,zhuang'ban
戆叱鸠,zhuang'chi'jiu
戆勼勼,zhuang'jiu'jiu
撞冧,zhuang'lin
撞聋,zhuang'long
撞聾,zhuang'long
浊亲,zhuo'qin
濁親,zhuo'qin
桌球,zhuo'qiu
滋油,zi'you
仔仔,zi'zi
走夾唔唞,zou'ga'wu'dou
走夹唔唞,zou'jia'wu'dou
走人,zou'ren
走趱,zou'zan
走趲,zou'zan
卒之,zu'zhi
捽老泥,zuo'lao'ni
做乜嘢,zuo'mie'ye
作呕,zuo'ou
作嘔,zuo'ou
做嘢,zuo'ye
